Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm,geometry.type,geometry.coordinates,latitude,longitude
1651,1250000,"2 Monkstown Gate, Pakenham Road, Monkstown, Co. Dublin",3,3,166.0,7530.0,Point,"[-6.148231, 53.2934145]",53.2934145,-6.148231
1652,375000,"61 Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",1,1,45.0,8333.0,Point,"[-6.2043927, 53.2992512]",53.2992512,-6.2043927
1653,300000,"49 Pineview Avenue, Aylesbury, Aylesbury, Dublin 24",3,2,105.0,2857.0,Point,"[-6.3640588, 53.2734724]",53.2734724,-6.3640588
1654,290000,"104 Lohunda Downs, Clonsilla, Dublin 15",1,1,85.0,3412.0,Point,"[-6.404748499999999, 53.3880798]",53.3880798,-6.404748499999999
1655,1850000,"31 Heidelberg, Ardilea, Clonskeagh, Dublin 14",4,4,302.0,6126.0,Point,"[-6.2297873, 53.2988824]",53.2988824,-6.2297873
1656,995000,"21 Eden Park Avenue, Goatstown, Goatstown, Dublin 14",4,3,173.0,5751.0,Point,"[-6.2271119, 53.2882183]",53.2882183,-6.2271119
1657,995000,"70 Blessington Street, Dublin 7",6,2,182.0,5467.0,Point,"[-6.2666241, 53.356267]",53.356267,-6.2666241
1658,295000,"23 Riverside, Clondalkin, Dublin 22",2,2,98.0,3010.0,Point,"[-6.392004, 53.324986]",53.324986,-6.392004
1659,360000,"Apartment 320, The Distillery Building, Distillery Road, Drumcondra, Dublin 3",2,2,70.0,5143.0,Point,"[-6.248735, 53.36377]",53.36377,-6.248735
1660,645000,"12 Brennanstown Avenue, Cabinteely, Dublin 18",4,3,144.0,4479.0,Point,"[-6.1506786, 53.2573579]",53.2573579,-6.1506786
1661,375000,"51 Castleheath, Malahide, Co. Dublin",2,2,64.0,5859.0,Point,"[-6.179422300000001, 53.4469492]",53.4469492,-6.179422300000001
1662,1500000,"Callary Cottage Mount Anville Road Mount Merrion, Mount Merrion, Co. Dublin",4,3,202.0,7426.0,Point,"[-6.2197311, 53.2974722]",53.2974722,-6.2197311
1663,425000,"Apartment 92, Cremorne, Greenmount Road, Terenure, Dublin 6",2,1,75.0,5667.0,Point,"[-6.278193099999999, 53.3094429]",53.3094429,-6.278193099999999
1664,325000,"Apartment 55, Brighton, Castle Court, Kilgobbin Wood, Sandyford, Dublin 18",2,2,56.0,5804.0,Point,"[-6.2075818, 53.2591929]",53.2591929,-6.2075818
1665,450000,"Apartment 12, The Sycamores, Malahide, Co. Dublin",2,1,56.0,8036.0,Point,"[-6.148847, 53.4477936]",53.4477936,-6.148847
1666,430000,"Apartment 21, Swift Hall, Castleknock, Dublin 15",2,2,103.0,4175.0,Point,"[-6.370603099999999, 53.3720781]",53.3720781,-6.370603099999999
1667,285000,"Apt 1 Killiney Court Apartments, Seafield Road, Killiney, Co. Dublin",1,1,42.0,6786.0,Point,"[-6.117560300000001, 53.248786]",53.248786,-6.117560300000001
1668,700000,"Apartment 5, Forbes Quay Apartments, Grand Canal Dock, Dublin 2",3,2,94.0,7447.0,Point,"[-6.2383735, 53.3455846]",53.3455846,-6.2383735
1669,239000,"38 Sundale Close, Tallaght, Dublin 24",3,1,81.0,2951.0,Point,"[-6.4071852, 53.2801458]",53.2801458,-6.4071852
1670,675000,"22 Clonmore Road Mount Merrion, Mount Merrion, Co. Dublin",3,1,91.0,7418.0,Point,"[-6.214151900000001, 53.2910676]",53.2910676,-6.214151900000001
1671,495000,"Cluain Meala, 5 Camberley Elms, Churchtown, Dublin 14",2,2,76.0,6513.0,Point,"[-6.261148100000001, 53.2950501]",53.2950501,-6.261148100000001
1672,465000,"13 Saint Malachy's Road, Glasnevin, Glasnevin, Dublin 11",2,1,77.0,6039.0,Point,"[-6.264545, 53.3715085]",53.3715085,-6.264545
1673,345000,"Apartment 11, Saggart Lodge Court, Saggart, Co. Dublin",2,2,116.0,2974.0,Point,"[-6.440466799999999, 53.2824391]",53.2824391,-6.440466799999999
1674,330000,"Apartment 14, Trinity Plaza, Dublin 2",1,1,46.0,7174.0,Point,"[-6.2603097, 53.3498053]",53.3498053,-6.2603097
1675,475000,"23 Mount Symon Park, Clonsilla, Dublin 15",4,3,130.0,3654.0,Point,"[-6.4201033, 53.38869]",53.38869,-6.4201033
1676,1595000,"36 Mountpleasant Avenue Lower, Ranelagh, Dublin 6",4,3,245.0,6510.0,Point,"[-6.262428099999999, 53.3282707]",53.3282707,-6.262428099999999
1677,475000,"6 Findlater Street Glasthule, Glasthule, Co. Dublin",2,1,47.0,10106.0,Point,"[-6.126094399999999, 53.285234]",53.285234,-6.126094399999999
1678,495000,"62 Castleheath, Swords Road, Malahide, Co. Dublin",3,2,120.0,4125.0,Point,"[-6.1800383, 53.4468748]",53.4468748,-6.1800383
1679,385000,"19 Meadow Court, Stillorgan Park, Stillorgan, Co. Dublin",2,2,80.0,4812.0,Point,"[-6.1891832, 53.29157900000001]",53.29157900000001,-6.1891832
1680,950000,"31 The Drive, Cypress Downs, Templeogue, Dublin 6W",4,3,198.0,4798.0,Point,"[-6.3002753, 53.2983517]",53.2983517,-6.3002753
1681,515000,"7 Llewellyn Way, Rathfarnham, Rathfarnham, Dublin 14",3,1,80.0,6438.0,Point,"[-6.2656526, 53.28164959999999]",53.28164959999999,-6.2656526
1682,305000,"42 Cromcastle Avenue, Kilmore West, Kilmore, Dublin 5",4,1,96.0,3177.0,Point,"[-6.2160408, 53.3946123]",53.3946123,-6.2160408
1683,295000,"Apartment 109, 35-38 Mountjoy Square South, Dublin 1",2,1,43.0,6860.0,Point,"[-6.2558887, 53.3559523]",53.3559523,-6.2558887
1684,189000,"Apartment 45, The Academy, Park West, Dublin 12",1,1,50.0,3780.0,Point,"[-6.379391099999999, 53.332925]",53.332925,-6.379391099999999
1685,400000,"Jabulani, 31 Windmill Road, Crumlin, Dublin 12",3,1,103.0,3883.0,Point,"[-6.3083763, 53.3261234]",53.3261234,-6.3083763
1686,335000,"26 Hillcrest Green, Lucan, Co. Dublin",3,1,89.0,3764.0,Point,"[-6.4590926, 53.35158020000001]",53.35158020000001,-6.4590926
1687,300000,"19 Woodford Villas, Clondalkin, Clondalkin, Dublin 22",3,1,80.0,3750.0,Point,"[-6.3806834, 53.3237163]",53.3237163,-6.3806834
1688,615000,"155 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 16",3,2,120.0,5125.0,Point,"[-6.3006258, 53.2891128]",53.2891128,-6.3006258
1689,295000,"Saint Anthony, 18 Glin Road, Coolock, Dublin 5",3,1,84.0,3512.0,Point,"[-6.205817499999999, 53.3982702]",53.3982702,-6.205817499999999
1690,295000,"124 Cashel Avenue, Crumlin, Crumlin, Dublin 12",3,1,81.0,3642.0,Point,"[-6.3039175, 53.3160695]",53.3160695,-6.3039175
1691,245000,"31 Clonuske Rise, Balbriggan, Co. Dublin",3,2,112.0,2188.0,Point,"[-6.2008011, 53.61613819999999]",53.61613819999999,-6.2008011
1692,595000,"Borranstown, Ashbourne",4,1,149.0,3993.0,Point,"[-6.4182787, 53.5450561]",53.5450561,-6.4182787
1693,390000,"66 Oxmantown Road, Dublin 7",2,1,69.0,5652.0,Point,"[-6.2909687, 53.3533492]",53.3533492,-6.2909687
1694,279950,"Apartment 64, The Sycamore, Parkview, Stepaside, Dublin 18",1,1,53.0,5282.0,Point,"[-6.221933900000001, 53.2597245]",53.2597245,-6.221933900000001
1695,860000,"Kemacre, Portrane Road, Donabate, Co. Dublin",4,3,158.0,5443.0,Point,"[-6.1395911, 53.4912527]",53.4912527,-6.1395911
1696,430000,"1 The Anchorage, Robswalls, Malahide, Co. Dublin",2,2,82.0,5244.0,Point,"[-6.1355881, 53.4438961]",53.4438961,-6.1355881
1697,850000,"13 Kincora Park, Clontarf, Dublin 3",4,3,145.0,5862.0,Point,"[-6.1999014, 53.3617451]",53.3617451,-6.1999014
1698,210000,"24 Morrow House, The Coast, Baldoyle, Dublin 13",1,1,52.0,4038.0,Point,"[-6.1476134, 53.399269]",53.399269,-6.1476134
1699,649950,"97A Beech Grove Cottages, Cabinteely, Dublin 18",3,3,113.0,5752.0,Point,"[-6.1439654, 53.2512262]",53.2512262,-6.1439654
1701,3750000,"26 Elgin Road, Ballsbridge, Dublin 4",5,5,479.0,7829.0,Point,"[-6.2356998, 53.3304532]",53.3304532,-6.2356998
1702,395000,"53 Glenshesk Road, Whitehall, Whitehall, Dublin 9",3,1,95.0,4158.0,Point,"[-6.2389018, 53.3824677]",53.3824677,-6.2389018
1703,775000,"27 Hatch Place South City Centre Dublin 2, Dublin 2",2,4,151.0,5132.0,Point,"[-6.2564784, 53.3334488]",53.3334488,-6.2564784
1704,595000,"2 Rear 93 Booterstown Avenue Booterstown, Booterstown, Co. Dublin",2,2,85.0,7000.0,Point,"[-6.1988188, 53.3041351]",53.3041351,-6.1988188
1705,535000,"3 Sandyford Hall Drive, Sandyford, Dublin 18",3,1,102.0,5245.0,Point,"[-6.2131284, 53.2611268]",53.2611268,-6.2131284
1706,575000,"43 Meadowbank, Bushy Park Road, Terenure, Dublin 6",3,3,90.0,6389.0,Point,"[-6.2762398, 53.3063498]",53.3063498,-6.2762398
1707,545000,"1A Glenpark Road, Palmerstown, Dublin 20",4,2,117.0,4658.0,Point,"[-6.3817425, 53.3555108]",53.3555108,-6.3817425
1708,374950,"Apartment 50, The Ash, Parkview, Stepaside, Dublin 18",2,2,84.0,4464.0,Point,"[-6.214333099999999, 53.2530164]",53.2530164,-6.214333099999999
1709,450000,"11 Saint Patrick's Terrace, Donabate, Co. Dublin",2,2,114.0,3947.0,Point,"[-6.1474801, 53.48479349999999]",53.48479349999999,-6.1474801
1710,495000,"8 Riverwood Square, Castleknock, Dublin 15",3,3,106.0,4670.0,Point,"[-6.400695799999999, 53.3778961]",53.3778961,-6.400695799999999
1711,1785000,"89 Saint Stephen's Green, Dublin 2",3,3,244.0,7316.0,Point,"[-6.2608064, 53.3369292]",53.3369292,-6.2608064
1712,550000,"Apartment 20, Blackwater House, Dublin 1",3,2,93.0,5914.0,Point,"[-6.2389351, 53.3495881]",53.3495881,-6.2389351
1713,245000,"485C Bluebell Avenue, Bluebell, Bluebell, Dublin 12",3,2,88.0,2784.0,Point,"[-6.335638500000001, 53.32944380000001]",53.32944380000001,-6.335638500000001
1714,429950,"58 Eden Villas, Glasthule, Co. Dublin",2,1,64.0,6718.0,Point,"[-6.126803499999999, 53.2840667]",53.2840667,-6.126803499999999
1715,625000,"90 Dollymount Park, Clontarf, Dollymount, Dublin 3",3,1,104.0,6010.0,Point,"[-6.180647899999999, 53.3635365]",53.3635365,-6.180647899999999
1716,6750000,"Dungriffan Sydney Parade Avenue Sandymount Dublin 4, Sandymount, Dublin 4",6,5,595.0,11345.0,Point,"[-6.2107878, 53.321789]",53.321789,-6.2107878
1717,410000,"4 Latchford Court, Castaheany, Clonee, Dublin 15",3,4,116.0,3534.0,Point,"[-6.4314278, 53.3979262]",53.3979262,-6.4314278
1718,550000,"2 Bere Haven Pilot View Harbour Road, Dalkey, Co. Dublin",2,2,74.0,7432.0,Point,"[-6.105524, 53.2843895]",53.2843895,-6.105524
1719,230000,"Apartment 22, Floraville, Sarsfield Road, Inchicore, Dublin 8",2,1,56.0,4107.0,Point,"[-6.3261214, 53.3418247]",53.3418247,-6.3261214
1720,210000,"Apartment 5, Rosebank View, Ninth Lock Road, Clondalkin, Dublin 22",2,2,67.0,3134.0,Point,"[-6.3939533, 53.3284449]",53.3284449,-6.3939533
1721,450000,"96 Loreto Avenue, Rathfarnham, Dublin 14",2,1,80.0,5625.0,Point,"[-6.274919199999999, 53.28962809999999]",53.28962809999999,-6.274919199999999
1722,495000,"15 Brookwood Lawn, Artane, Dublin 5",3,1,116.0,4267.0,Point,"[-6.1962794, 53.380631]",53.380631,-6.1962794
1723,425000,"3 Darley Street, Harolds Cross, Harold's Cross, Dublin 6",2,1,60.0,7083.0,Point,"[-6.2752916, 53.3273985]",53.3273985,-6.2752916
1724,330000,"35 The Willows, Monkstown Valley, Monkstown, Co. Dublin",1,1,45.0,7333.0,Point,"[-6.1612252, 53.2944112]",53.2944112,-6.1612252
1725,495000,"71 Grange Park Road, Raheny, Dublin 5",4,2,146.0,3390.0,Point,"[-6.167332999999999, 53.3858001]",53.3858001,-6.167332999999999
1726,475000,"Apartment 55, Hill of Down House, Dublin 1",2,2,91.0,5220.0,Point,"[-6.239279700000001, 53.3497922]",53.3497922,-6.239279700000001
1727,515000,"53 Harbour Court, George's Place, Dun Laoghaire, Co. Dublin",2,2,72.0,7153.0,Point,"[-6.141188, 53.29517560000001]",53.29517560000001,-6.141188
1728,350000,"Apartment 72, Castle Gate Apartments, Dublin 2",1,1,40.0,8750.0,Point,"[-6.268463, 53.3435916]",53.3435916,-6.268463
1729,270000,"Apartment 6, Kearn's Court, Kearn's Place, Dublin 8",1,1,53.0,5094.0,Point,"[-6.3050789, 53.3411766]",53.3411766,-6.3050789
1730,700000,"24 Orwell Road, Rathgar, Rathgar, Dublin 6",4,2,117.0,5983.0,Point,"[-6.2743747, 53.3112073]",53.3112073,-6.2743747
1731,335000,"Apartment 47, Block 3, The Watermill, Bettyglen, Raheny, Dublin 5",2,2,63.0,5317.0,Point,"[-6.1606619, 53.378286]",53.378286,-6.1606619
1732,4750000,"Rathleigh, Military Road, Killiney, Co. Dublin",7,4,555.0,8559.0,Point,"[-6.1205488, 53.25328200000001]",53.25328200000001,-6.1205488
1733,545000,"LOT 2, LOT 2, 87 Delwood Drive, Castleknock, Dublin 15",4,3,138.0,3949.0,Point,"[-6.385859099999999, 53.3809289]",53.3809289,-6.385859099999999
1734,320000,"27 Boroimhe Hawthorns, Swords, Co. Dublin",3,3,106.0,3019.0,Point,"[-6.2366807, 53.4471137]",53.4471137,-6.2366807
1735,450000,"145 Grianan Fidh, Aiken's Village, Sandyford, Dublin 18",3,3,125.0,3600.0,Point,"[-6.2191358, 53.2626352]",53.2626352,-6.2191358
1736,895000,"19 Roganstown Golf and Country Club, Swords, Co. Dublin",5,3,252.0,3552.0,Point,"[-6.219740600000001, 53.4557467]",53.4557467,-6.219740600000001
1737,300000,"89 Dunmanus Road, Cabra, Cabra, Dublin 7",2,1,62.0,4839.0,Point,"[-6.297413799999999, 53.3668709]",53.3668709,-6.297413799999999
1738,550000,"398 Nutgrove Avenue, Churchtown, Churchtown, Dublin 14",3,1,80.0,6875.0,Point,"[-6.2601987, 53.2934128]",53.2934128,-6.2601987
1739,975000,"4 Vesey Mews, Monkstown, Co. Dublin",3,2,103.0,9466.0,Point,"[-6.145510000000001, 53.2913709]",53.2913709,-6.145510000000001
1740,525000,"47 Hollywoodrath Crescent, Hollystown, Dublin 15",4,3,138.0,3804.0,Point,"[-6.3754445, 53.4247002]",53.4247002,-6.3754445
1741,535000,"17 Glencairn Walk, The Gallops, Leopardstown, Dublin 18",3,1,84.0,6369.0,Point,"[-6.2085018, 53.2635501]",53.2635501,-6.2085018
1742,450000,"10 Shanowen Grove, Santry, Santry, Dublin 9",3,2,103.0,4369.0,Point,"[-6.2587283, 53.3895339]",53.3895339,-6.2587283
1743,595000,"Apartment 2, 89 Saint Stephens Green, Dublin 2",1,1,50.0,11900.0,Point,"[-6.260831, 53.33688679999999]",53.33688679999999,-6.260831
1744,595000,"Apartment 1, 89 Saint Stephens Green, Dublin 2",1,1,49.0,12143.0,Point,"[-6.260831, 53.33688679999999]",53.33688679999999,-6.260831
1745,595000,"Apartment 3, 89 Saint Stephens Green, Dublin 2",1,1,50.0,11900.0,Point,"[-6.260831, 53.33688679999999]",53.33688679999999,-6.260831
1746,1650000,"Hillcrest, 24 Cambridge Terrace, Dun Laoghaire, Co. Dublin",6,3,292.0,5651.0,Point,"[-6.1446393, 53.290231]",53.290231,-6.1446393
1747,360000,"Apartment 55, The Fairways, Portmarnock, Co. Dublin",2,2,78.0,4615.0,Point,"[-6.1535765, 53.4194156]",53.4194156,-6.1535765
1748,290000,"Apartment 62, Castlegate Crescent, Adamstown, Co. Dublin",2,2,84.0,3452.0,Point,"[-6.4537786, 53.3392571]",53.3392571,-6.4537786
1749,430000,"41 Red Arches Park, Baldoyle, Dublin 13",3,3,119.0,3613.0,Point,"[-6.1408497, 53.4015833]",53.4015833,-6.1408497
1750,950000,"68 The Dunes, Portmarnock, Co. Dublin",5,3,224.0,4241.0,Point,"[-6.1322616, 53.4222288]",53.4222288,-6.1322616
1751,525000,"32 Brookfield, Kimmage, Dublin 12",4,4,137.0,3832.0,Point,"[-6.301441899999999, 53.3127563]",53.3127563,-6.301441899999999
1752,595000,"8 Guillemot, Barnageeragh Cove, Skerries, Co. Dublin",5,4,163.0,3650.0,Point,"[-6.1362622, 53.5838714]",53.5838714,-6.1362622
1753,650000,"65 Lakelands Close, Stillorgan, Co. Dublin",4,2,130.0,5000.0,Point,"[-6.2133277, 53.2813338]",53.2813338,-6.2133277
1754,2650000,"6 Orwell Park, Rathgar, Rathgar, Dublin 6",6,4,302.0,8775.0,Point,"[-6.2686419, 53.3073347]",53.3073347,-6.2686419
1755,600000,"Marthaville, 14 Robin Villas, Palmerstown, Dublin 20",3,3,186.0,3226.0,Point,"[-6.3728622, 53.3583711]",53.3583711,-6.3728622
1756,595000,"80 Meadow Vale, Cabinteely, Co. Dublin",4,2,133.0,4474.0,Point,"[-6.1574253, 53.2704398]",53.2704398,-6.1574253
1757,3800000,"66 Fitzwilliam Square North, Dublin 2",4,2,672.0,5655.0,Point,"[-6.2510023, 53.3357446]",53.3357446,-6.2510023
1758,520000,"13 Arran Quay Terrace, Smithfield, Dublin 7",3,1,96.0,5417.0,Point,"[-6.279516099999999, 53.34724509999999]",53.34724509999999,-6.279516099999999
1759,550000,"23 St. Enda's Drive, Rathfarnham, Dublin 14",3,2,110.0,5000.0,Point,"[-6.2845349, 53.28899970000001]",53.28899970000001,-6.2845349
1760,850000,"152 Avondale Road, Killiney, Co. Dublin",5,2,202.0,4208.0,Point,"[-6.1332472, 53.26690079999999]",53.26690079999999,-6.1332472
1761,995000,"5 Bulloch Harbour Dalkey, Dalkey, Co. Dublin",3,2,150.0,6633.0,Point,"[-6.106539199999999, 53.2845363]",53.2845363,-6.106539199999999
1762,450000,"Apt 43 Block F Milners Square, Santry, Dublin 9",3,2,120.0,3750.0,Point,"[-6.2523461, 53.3885854]",53.3885854,-6.2523461
1763,345000,"4 Kelly`s Bay Rise, Skerries, Co. Dublin",3,3,110.0,3136.0,Point,"[-6.131657100000001, 53.5805758]",53.5805758,-6.131657100000001
1764,350000,"21 Saint Conleth's Road, Walkinstown, Walkinstown, Dublin 12",3,1,85.0,4118.0,Point,"[-6.330762, 53.3120127]",53.3120127,-6.330762
1765,330000,"185 Clonard Road, Crumlin, Crumlin, Dublin 12",3,1,87.0,3793.0,Point,"[-6.3032623, 53.3202514]",53.3202514,-6.3032623
1766,200000,"27 Cherrywood Park, Clondalkin, Clondalkin, Dublin 22",2,1,49.0,4082.0,Point,"[-6.4148333, 53.3172598]",53.3172598,-6.4148333
1767,370000,"29 Churchwell Mews, Belmayne, Belmayne",3,3,142.0,2606.0,Point,"[-6.172951299999999, 53.4061528]",53.4061528,-6.172951299999999
1768,425000,"14 Herberton Drive, Rialto, Dublin 8",3,1,84.0,5060.0,Point,"[-6.296653999999999, 53.3323451]",53.3323451,-6.296653999999999
1769,330000,"Apartment 65, Block A, The Timber Mill, Kilmore Road, Artane, Dublin 5",2,2,70.0,4714.0,Point,"[-6.2161713, 53.3860644]",53.3860644,-6.2161713
1770,400000,"Apartment 28, Longford House, Dublin 1",2,2,75.0,5333.0,Point,"[-6.139027500000001, 53.2789918]",53.2789918,-6.139027500000001
1771,535000,"Apartment 11, House 2, Linden Court, Blackrock, Co. Dublin",2,2,85.0,6294.0,Point,"[-6.190461399999999, 53.2929667]",53.2929667,-6.190461399999999
1772,440000,"6 St Anne's Road, Drumcondra, Dublin 9",2,3,71.0,6197.0,Point,"[-6.2592456, 53.3629039]",53.3629039,-6.2592456
1773,650000,"10 Diswellstown Avenue, Hamilton Park, Castleknock, Dublin 15",4,4,150.0,4333.0,Point,"[-6.383462700000001, 53.36907129999999]",53.36907129999999,-6.383462700000001
1774,575000,"24 Riversdale Court, Queen's Park, Monkstown, Co. Dublin",3,2,88.0,6534.0,Point,"[-6.1625041, 53.2929737]",53.2929737,-6.1625041
1775,400000,"Bradda, 7 Lorcan Crescent, Santry, Dublin 9",3,1,90.0,4444.0,Point,"[-6.2397567, 53.3920758]",53.3920758,-6.2397567
1776,430000,"45 Blessington Lane, North Circular Road, Dublin 7",3,2,90.0,4778.0,Point,"[-6.2977305, 53.3527147]",53.3527147,-6.2977305
1777,475000,"20 St Brendan's Crescent, Greenhills, Walkinstown, Dublin 12",4,2,124.0,3831.0,Point,"[-6.337180099999999, 53.3108076]",53.3108076,-6.337180099999999
1778,550000,"41 Sommerville, Dundrum, Dublin 14",3,2,90.0,6111.0,Point,"[-6.246175, 53.2931758]",53.2931758,-6.246175
1779,199500,"8 Landys Court, Harbour Mill, Balbriggan, Co. Dublin",2,2,70.0,2850.0,Point,"[-6.1835834, 53.6102955]",53.6102955,-6.1835834
1780,575000,"21 Limekiln Park, Manor Estate, Terenure, Dublin 12",3,3,150.0,3833.0,Point,"[-6.3277095, 53.30535889999999]",53.30535889999999,-6.3277095
1781,625000,"6 Corbawn Grove, Shankill, Dublin 18",4,3,138.0,4529.0,Point,"[-6.112890699999999, 53.236213]",53.236213,-6.112890699999999
1782,750000,"14 Ashlawn Ballinteer Road Dundrum Dublin 16, Dundrum, Dublin 16",4,3,135.0,5556.0,Point,"[-6.2469236, 53.2820469]",53.2820469,-6.2469236
1783,425000,"55 Parkvale, Baldoyle, Baldoyle, Dublin 13",3,1,102.0,4167.0,Point,"[-6.132071499999999, 53.3930353]",53.3930353,-6.132071499999999
1784,640000,"21 Cloister Grove, Carysfort Avenue, Blackrock, Co. Dublin",3,2,107.0,5981.0,Point,"[-6.1823324, 53.2910396]",53.2910396,-6.1823324
1785,1050000,"4 Prospect Hill, Blackrock, Co. Dublin",5,3,152.0,6908.0,Point,"[-6.1760439, 53.2981268]",53.2981268,-6.1760439
1786,515000,"4 The Rise, Carrickmines Manor, Carrickmines, Dublin 18",3,2,133.0,3872.0,Point,"[-6.1796036, 53.248233]",53.248233,-6.1796036
1787,350000,"Apartment 26, Block A, Smithfield Gate, Dublin 7",1,1,43.0,8140.0,Point,"[-6.278035399999999, 53.34787919999999]",53.34787919999999,-6.278035399999999
1788,295000,"10A Bedford Court, Kimmage Road Lower, Kimmage, Dublin 6W",2,1,48.0,6146.0,Point,"[-6.2806804, 53.32291129999999]",53.32291129999999,-6.2806804
1789,375000,"20 Glenpark Road, Woodfarm Court, Palmerstown, Dublin 20",3,2,104.0,3606.0,Point,"[-6.3817425, 53.3555108]",53.3555108,-6.3817425
1790,349000,"208 Bunting Road, Walkinstown, Walkinstown, Dublin 12",3,1,91.0,3835.0,Point,"[-6.324216, 53.3212482]",53.3212482,-6.324216
1791,265000,"85 Erris Square, Waterville, Blanchardstown, Dublin 15",2,2,74.0,3581.0,Point,"[-6.3679634, 53.3919149]",53.3919149,-6.3679634
1792,1300000,"Highfield Lodge, 38 Highfield Road, Rathgar, Dublin 6",4,2,188.0,6915.0,Point,"[-6.2639793, 53.3133974]",53.3133974,-6.2639793
1793,495000,"68 Marina Village, Malahide, Co. Dublin",3,3,110.0,4500.0,Point,"[-6.154575299999999, 53.4531044]",53.4531044,-6.154575299999999
1794,200000,"Apartment 13, The Iona, Prospect Hill, Finglas, Dublin 11",1,1,40.0,5000.0,Point,"[-6.290662999999999, 53.380481]",53.380481,-6.290662999999999
1795,1100000,"39 Thornhill Road Mount Merrion, Mount Merrion, Co. Dublin",3,2,140.0,7857.0,Point,"[-6.2134057, 53.2901689]",53.2901689,-6.2134057
1796,374950,"Apartment 40, The Ash, Parkview, Belarmine, Stepaside, Dublin 18",2,2,85.0,4411.0,Point,"[-6.222307199999999, 53.260054]",53.260054,-6.222307199999999
1797,345000,"47 Sea Brook, Rush, Co. Dublin",3,3,109.0,3165.0,Point,"[-6.1041041, 53.5277268]",53.5277268,-6.1041041
1798,365000,"71 Galtrim Grange, Malahide, Co. Dublin",2,2,73.0,5000.0,Point,"[-6.1546968, 53.4385593]",53.4385593,-6.1546968
1799,735000,"33 Pinewood Park, Rathfarnham, Dublin 14",5,2,156.0,4712.0,Point,"[-6.295770099999999, 53.28998199999999]",53.28998199999999,-6.295770099999999
1800,375000,"38 Whitechurch View, Rathfarnham, Dublin 16",3,1,100.0,3750.0,Point,"[-6.2863035, 53.2742632]",53.2742632,-6.2863035
1801,375000,"Apartment 17, Portobello Dock, Portobello, Dublin 8",2,2,56.0,6696.0,Point,"[-6.2656212, 53.33071169999999]",53.33071169999999,-6.2656212
1802,795000,"2 Silchester Crescent, Glenageary, Co. Dublin",3,2,117.0,6795.0,Point,"[-6.131079199999999, 53.2821028]",53.2821028,-6.131079199999999
1803,424950,"28 Ardbrugh Road, Dalkey, Co. Dublin",2,1,64.0,6640.0,Point,"[-6.1091061, 53.2720196]",53.2720196,-6.1091061
1804,445000,"20 Lennox Place Portobello Dublin 8, Portobello, Dublin 8",1,1,55.0,8091.0,Point,"[-6.2673555, 53.3305588]",53.3305588,-6.2673555
1805,280000,"39 Marlfield Green, Kiltipper, Tallaght, Dublin 24",3,2,107.0,2617.0,Point,"[-6.3692206, 53.2721057]",53.2721057,-6.3692206
1806,220000,"16A Ballymount Square, Ballymount Road Lower, Ballymount, Dublin 12",1,1,60.0,3667.0,Point,"[-6.335708599999999, 53.3173971]",53.3173971,-6.335708599999999
1807,550000,"43 Marian Crescent, Rathfarnham, Dublin 14",3,1,103.0,5340.0,Point,"[-6.300318400000001, 53.2927179]",53.2927179,-6.300318400000001
1808,1250000,"66 Grosvenor Lane, Rathmines, Dublin 6",4,3,180.0,6944.0,Point,"[-6.2751394, 53.3228546]",53.3228546,-6.2751394
1809,685000,"71 Peck's Lane, Castleknock, Dublin 15",4,3,124.0,5524.0,Point,"[-6.356385899999999, 53.37887449999999]",53.37887449999999,-6.356385899999999
1810,395000,"14 Dean Swift Green, Glasnevin, Glasnevin, Dublin 11",3,1,85.0,4647.0,Point,"[-6.2679674, 53.3854203]",53.3854203,-6.2679674
1811,450000,"Parkcliff, 62 Culmore Road, Palmerstown, Dublin 20",4,3,165.0,2727.0,Point,"[-6.361495, 53.3509957]",53.3509957,-6.361495
1812,310000,"37 Cedar Place, Ridgewood, Swords, Co. Dublin",2,1,68.0,4559.0,Point,"[-6.2448046, 53.4486871]",53.4486871,-6.2448046
1813,2250000,"Undercliff, Slate Cabin Lane, Sandyford, Dublin 18",4,3,250.0,9000.0,Point,"[-6.2333186, 53.2633253]",53.2633253,-6.2333186
1814,435000,"16 Springlawn Road, Blanchardstown, Dublin 15",4,2,105.0,4143.0,Point,"[-6.3846739, 53.3890427]",53.3890427,-6.3846739
1815,385000,"8 Forest Road, Swords, Co. Dublin",4,2,118.0,3263.0,Point,"[-6.2238302, 53.4546937]",53.4546937,-6.2238302
1816,925000,"58 Mount Argus Road, Harold's Cross, Harold's Cross, Dublin 6",3,2,178.0,5197.0,Point,"[-6.2839335, 53.3224409]",53.3224409,-6.2839335
1817,550000,"7A Forest Road, Swords, Co. Dublin",5,4,175.0,3143.0,Point,"[-6.2235499, 53.4547931]",53.4547931,-6.2235499
1818,299500,"10B Greencastle Drive, Coolock, Coolock, Dublin 5",3,2,87.0,3443.0,Point,"[-6.201331799999999, 53.39703549999999]",53.39703549999999,-6.201331799999999
1819,450000,"32 Bancroft Park, Tallaght, Tallaght, Dublin 24",4,2,161.0,2795.0,Point,"[-6.3530234, 53.2898258]",53.2898258,-6.3530234
