Unnamed: 0,price,address,bedrooms,bathrooms,floor_area,price_sqm
2412,495000,"51 St Patrick's Crescent, Monkstown, Co. Dublin",3,2,63.0,7857.0
2413,295000,"210 Bracken Hill, Blackglen, Sandyford, Dublin 18",2,2,60.0,4917.0
2414,265000,"3 Deanstown Drive, Finglas West, Finglas, Dublin 11",3,1,102.0,2598.0
2415,560000,"77 Raheny Road, Raheny, Dublin 5",4,3,155.0,3613.0
2416,575000,"25A Meadow Park Avenue, Churchtown, Churchtown, Dublin 14",3,2,132.0,4356.0
2417,359000,"17 Lohunda Dale, Clonsilla, Dublin 15",3,2,107.0,3355.0
2418,450000,"75 The Elms, Mount Merrion Avenue, Blackrock, Co. Dublin",2,1,60.0,7500.0
2419,580000,"255 Swords Road, Whitehall, Santry, Dublin 9",4,2,140.0,4143.0
2420,450000,"44A Mountjoy Street, Phibsborough, Dublin 7",2,1,94.0,4787.0
2421,399000,"7 Belville Court, Johnstown Road, Cabinteely, Dublin 18",2,2,67.0,5955.0
2422,695000,"12 Willow Glen, Glenamuck Road, Carrickmines, Dublin 18",4,4,156.0,4455.0
2423,975000,"15 The Granary, Distillery Lofts, Drumcondra, Dublin 3",3,4,330.0,2955.0
2424,245000,"Apartment 92, Holywell Park, Swords, Co. Dublin",2,1,54.0,4537.0
2425,450000,"Apartment 14, Donnybrook Green, Donnybrook, Dublin 4",2,1,60.0,7500.0
2426,995000,"Lumini, 137A Avondale Road, Killiney, Co. Dublin",5,3,220.0,4523.0
2427,595000,"111 Nephin Road, Cabra, Dublin 7",4,2,148.0,4020.0
2428,495000,"24 Muckross Green, Perrystown, Perrystown, Dublin 12",3,1,97.0,5103.0
2429,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0
2430,495000,"12 Knockmeenagh Road, Clondalkin, Clondalkin, Dublin 22",2,1,47.0,10532.0
2431,1395000,"3 Traverslea Close, Glenageary Road Lower, Glenageary, Co. Dublin",3,3,218.0,6399.0
2432,665000,"16 Cypress Park, Templeogue, Dublin 16",4,2,171.0,3889.0
2433,450000,"80 Grange Road, Baldoyle, Dublin 13",4,3,144.0,3125.0
2434,260000,"19 Dakota Court, Royal Canal Bank, Phibsborough, Dublin 7",1,1,46.0,5652.0
2435,295000,"34 The Gallery, Donabate, Co. Dublin",2,2,60.0,4917.0
2436,278000,"16 Hampton Woods, Balbriggan, Co. Dublin",3,2,85.0,3271.0
2437,389500,"66 Balruddery Woods, Balrothery, Co. Dublin",3,2,98.0,3974.0
2438,1250000,"10 Saggart Lakes, Saggart, Co. Dublin",4,4,350.0,3571.0
2439,249000,"97 Carrigmore Crescent, Citywest, Co. Dublin",3,2,100.0,2490.0
2440,975000,"12 Grove Lawn, Blackrock, Co. Dublin",5,1,173.0,5636.0
2441,775000,"28 Glenomena Grove, Booterstown, Co. Dublin",4,2,127.0,6102.0
2442,300000,"290 Clonard Road, Crumlin, Crumlin, Dublin 12",2,1,70.0,4286.0
2443,795000,"7 Aughrim Villas Stoneybatter Dublin 7, Stoneybatter, Dublin 7",2,1,140.0,5679.0
2444,320000,"34 Saint Domhnach's Well, Sutton, Sutton, Dublin 13",2,1,52.0,6154.0
2445,895000,"16 Charleville Road, Phibsborough, Dublin 7",3,2,170.0,5265.0
2446,275000,"27 Grange View Road, Clondalkin, Clondalkin, Dublin 22",3,2,85.0,3235.0
2447,360000,"2 Oak View, Santry, Santry, Dublin 9",3,2,76.0,4737.0
2448,945000,"20 Wellington Street, Dun Laoghaire, Co. Dublin",4,3,146.0,6473.0
2449,745000,"21 Ballintyre Downs Ballinteer Dublin 16, Ballinteer, Dublin 16",4,3,146.0,5103.0
2450,475000,"2 Marina View, Clarence Street, Dun Laoghaire, Co. Dublin",2,2,92.0,5163.0
2451,430000,"81 Maryfield Crescent, Artane, Artane, Dublin 5",3,1,109.0,3945.0
2452,9750000,"Paddock Wood, Killiney Hill Road, Killiney, Co. Dublin",6,7,1000.0,9750.0
2453,450000,"31 Laverna Dale, Castleknock, Castleknock, Dublin 15",4,3,124.0,3629.0
2454,229000,"146 Belfry Hall, Citywest, Co. Dublin",2,2,70.0,3271.0
2455,995000,"3 Morehampton Terrace Donnybrook Dublin 4, Donnybrook, Dublin 4",3,3,109.0,9128.0
2456,575000,"105 Granitefield, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3,1,149.0,3859.0
2457,300000,"136 Brandon Road, Drimnagh, Drimnagh, Dublin 12",3,1,87.0,3448.0
2458,235000,"Apartment 63, Block 4, Annaly Grove, Ongar, Dublin 15",2,2,62.0,3790.0
2459,950000,"15 Fairview Avenue Lower, Fairview, Dublin 3",8,4,185.0,5135.0
2460,350000,"41 Hardebeck Avenue, Walkinstown, Walkinstown, Dublin 12",3,1,71.0,4930.0
2461,800000,"81 Hollybrook Grove, Clontarf, Dublin 3",3,2,121.0,6612.0
2462,195000,"Apartment 1, 382 North Circular Road, Dublin 7",1,1,48.0,4062.0
2463,375000,"Apartment 50, Block 2, Custom Hall, Dublin 1",3,1,59.0,6356.0
2464,2750000,"172 Merrion Road, Ballsbridge, Dublin 4",7,4,432.0,6366.0
2465,325000,"249 Cooley Road, Drimnagh, D12XW65, Dublin 12",2,1,75.0,4333.0
2466,1250000,"105 Marlborough Road, Donnybrook, Donnybrook, Dublin 4",4,3,193.0,6477.0
2467,325000,"6 Belarmine Crescent, Stepaside, Stepaside, Dublin 18",2,2,68.0,4779.0
2468,246000,"Apartment 76, Watermint Court, Royal Canal Park, Ashtown, Dublin 15",1,1,47.0,5234.0
2470,275000,"34 Ropewalk Place, Ringsend, Dublin 4",1,1,43.0,6395.0
2471,1600000,"Keldray, 19 Ailesbury Park, Sandymount, Ballsbridge, Dublin 4",4,3,210.0,7619.0
2472,350000,"4 The Crescent, Seatown Park, Swords, Co. Dublin",3,2,86.0,4070.0
2473,419000,"35 The Drive, Woodbrook Glen, Bray",3,1,88.0,4761.0
2474,1950000,"Bauhaus, The New House, 16 Stocking Lane, Rathfarnham, Dublin 14",5,4,333.0,5856.0
2475,1050000,"Ambleside, 84 Lower Churchtown Road, Churchtown, Dublin 14",4,1,153.0,6863.0
2476,599000,"25 Park Road, Glenageary Heights, Glenageary, Co. Dublin",3,2,103.0,5816.0
2477,850000,"44 Annesley Park, Ranelagh, Ranelagh, Dublin 6",2,1,69.0,12319.0
2478,430000,"50 Shanglas Road, Santry, Beaumont, Dublin 9",3,2,132.0,3258.0
2479,1650000,"Camross, Camross, 35 Dartry Road, Dartry, Dublin 6",4,4,288.0,5729.0
2480,470000,"9 Beresford Gardens, Donabate, Co. Dublin",3,3,113.0,4159.0
2481,495000,"26 St Michaels Terrace, Dublin 8",2,1,69.0,7174.0
2482,245000,"Apartment 3, Woodrun, Blanchardstown, Dublin 15",2,2,69.0,3551.0
2483,475000,"60 Priory Wood, Donabate, Co. Dublin",4,2,118.0,4025.0
2484,340000,"38 Red Arches Park, Baldoyle, Dublin 13",2,2,103.0,3301.0
2485,650000,"35 Shandon Park, Phibsborough, Phibsborough, Dublin 7",3,1,94.0,6915.0
2486,395000,"124 St James's Road, Walkinstown, Dublin 12",3,1,97.0,4072.0
2487,1250000,"30 Taney Road Goatstown Dublin 14, Goatstown, Dublin 14",5,3,267.0,4682.0
2488,2500000,"7 Old Rathmichael Off Quarry Road Rathmichael Dublin 18, Rathmichael, Co. Dublin",6,5,351.0,7123.0
2489,255000,"13 Phibblestown House, Clonee, Dublin 15",2,2,72.0,3542.0
2490,875000,"3 Ramleh Park, Milltown, Dublin 6",4,2,124.0,7056.0
2491,240000,"82 Palmer Court, Rush, Co. Dublin",2,1,81.0,2963.0
2492,245000,"Apartment 54, Block F, Milner's Square, Shanowen Road, Santry, Dublin 9",1,1,52.0,4712.0
2493,895000,"2 Lower Churchtown Road, Churchtown, Dublin 14",3,2,134.0,6679.0
2494,450000,"6 The Elms, Crinken Glen Shankill Dublin 18, Shankill, Dublin 18",3,2,94.0,4787.0
2495,475000,"14 Mayfield Terrace, Ballinteer, Dublin 16",3,1,62.0,7661.0
2496,495000,"8 Patrick Doyle Road, Milltown, Milltown, Dublin 6",2,1,72.0,6875.0
2497,495000,"2 Killary Grove, Donaghmede, Dublin 13",4,3,105.0,4714.0
2498,895000,"86 Irishtown Road, Irishtown, Dublin 4",3,2,146.0,6130.0
2499,425000,"84 Lorcan Crescent, Santry, Santry, Dublin 9",3,2,116.0,3664.0
2500,280000,"Apt 202 Burnell Square, Northern Cross",2,2,79.0,3544.0
2501,360000,"15 Waterside Lawn, Malahide, Co. Dublin",3,3,109.0,3303.0
2502,515000,"44 Belleville, Blackhorse Avenue, Navan Road (D7), Dublin 7",4,3,118.0,4364.0
2503,350000,"57 Kelly's Bay Heights, Skerries, Co. Dublin",3,3,127.0,2756.0
2504,550000,"38 The Avenue Boden Park Rathfarnham Dublin 16, Rathfarnham, Dublin 16",3,1,105.0,5238.0
2505,775000,"25 Glenbrook Park Rathfarnham Dublin 14, Rathfarnham, Dublin 14",4,2,133.0,5827.0
2506,695000,"54 Pine Copse Road Dundrum Dublin 16, Dundrum, Dublin 16",5,2,172.0,4041.0
2507,250000,"25 Linnetfields Square, Clonee, Dublin 15",2,1,72.0,3472.0
2508,1350000,"407 North Circular Road, North Circular Road, Dublin 7",8,6,335.0,4030.0
2509,410000,"Apartment 115, The Northumberlands, Love Lane East, Dublin 2",2,1,54.0,7593.0
2510,1200000,"Accra, Tibradden Road, Rathfarnham, Dublin 14",5,2,257.0,4669.0
2511,550000,"24 Lissadel Crescent, Malahide, Co. Dublin",3,3,132.0,4167.0
2512,360000,"Apartment 83, Block 3, Parklands, Northwood, Santry, Dublin 9",3,2,74.0,4865.0
2513,439950,"3 Willbrook Grove, Rathfarnham, Rathfarnham, Dublin 14",3,1,90.0,4888.0
2514,315000,"Apartment 99, Clifden Court, Dublin 7",2,1,58.0,5431.0
2515,595000,"5A Ruby Hall, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3,3,117.0,5085.0
2516,399000,"5 Ormond Lawns, Swords, Swords, Co. Dublin",4,3,110.0,3627.0
2517,545000,"32 Ardmore Park, Kill Ave, Dun Laoghaire, Co. Dublin",3,1,81.0,6728.0
2518,375000,"42 Ardgillen Lawn, Balbriggan, Co. Dublin",4,2,120.0,3125.0
2519,299000,"Apartment 404, The Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",1,1,54.0,5537.0
2520,375000,"63 Tolka Road, Drumcondra, Dublin 3",2,2,75.0,5000.0
2521,699000,"58 Park Lawn, Clontarf, Clontarf, Dublin 3",4,2,120.0,5825.0
2522,1295000,"Lissadell, 87 Foster Avenue, Mount Merrion, Co. Dublin",4,2,172.0,7529.0
2523,750000,"98 Templeville Drive, Templeogue, Templeogue, Dublin 6W",4,3,126.0,5952.0
2524,215000,"Apartment 122, Burnell Square, Mayne River Way, Northern Cross",1,1,47.0,4574.0
2525,2300000,"1 Myra Manor, Malahide, Co. Dublin",11,8,840.0,2738.0
2526,225000,"8 Oldchurch Close, Clondalkin, Clondalkin, Dublin 22",3,1,68.0,3309.0
2527,1875000,"65 Mountjoy Square West, Dublin 1",3,4,584.0,3211.0
2528,750000,"Riversdale House, 139 Drumcondra Road Lower, Drumcondra, Dublin 9",4,1,164.0,4573.0
2529,995000,"42 Sycamore Road, Mount Merrion, Co. Dublin",5,3,185.0,5378.0
2530,395000,"80 Ballisk Court, Donabate, Co. Dublin",4,3,149.0,2651.0
2531,430000,"55 Lorcan Avenue, Santry, Santry, Dublin 9",3,2,101.0,4257.0
2532,300000,"179 Carnlough Road, Cabra, Dublin 7",3,2,66.0,4545.0
2533,595000,"4D Blackberry Lane Rathmines Dublin 6, Rathmines, Dublin 6",2,1,61.0,9754.0
2534,250000,"17 Church Grove, Aylesbury, Tallaght, Dublin 24",2,1,55.0,4545.0
2535,695000,"18 Larkfield Gardens, Harold's Cross, Dublin 6W",4,2,106.0,6557.0
2536,265000,"27 Linnetfields Square, Clonee, Dublin 15",2,1,69.0,3841.0
2537,395000,"5 Avondale Avenue, Phibsborough, Phibsborough, Dublin 7",4,2,88.0,4489.0
2538,475000,"13 Muckross Green Perrystown Dublin 12, Perrystown, Dublin 12",3,1,90.0,5278.0
2539,280000,"77 Oak Rise, Clondalkin, Clondalkin, Dublin 22",3,1,70.0,4000.0
2540,925000,"8 Portobello Harbour, Portobello, Dublin 8",4,3,185.0,5000.0
2541,199500,"Apartment 186, Block K, The Tramyard, Dublin 8",1,1,45.0,4433.0
2542,395000,"40 Binn Eadair View, Sutton, Sutton, Dublin 13",2,1,58.0,6810.0
2543,610000,"75 Castlemoyne, Balgriffin, Dublin 13",5,4,182.0,3352.0
2544,270000,"6 Windmill Park, Crumlin, Crumlin, Dublin 12",3,1,71.0,3803.0
2545,375000,"Apartment 75, Dakota Court, Royal Canal Bank, Dublin 7",2,2,72.0,5208.0
2546,485000,"47 Springvale, Edmondstown Road, Edmondstown, Dublin 16",3,2,97.0,5000.0
2547,460000,"103 Saint Pappin Road, Glasnevin, Glasnevin, Dublin 11",4,2,91.0,5055.0
2548,425000,"197 Jamestown Road, Finglas, Dublin 11",3,2,111.0,3829.0
2549,340000,"22 The Park, Balbriggan Street, Skerries, Co. Dublin",2,1,65.0,5231.0
2550,350000,"18 Shanliss Grove, Santry, Santry, Dublin 9",3,1,80.0,4375.0
2551,525000,"Apartment 43, The Hibernian, The Gasworks, Grand Canal Dock, Dublin 2",2,2,76.0,6908.0
2552,325000,"17 Delhurst Mews, Ongar, Dublin 15",3,3,115.0,2826.0
2553,595000,"3 Watermill Road, Raheny, Dublin 5",3,1,110.0,5409.0
2554,350000,"83 Ballisk Court, Donabate, Co. Dublin",3,3,118.0,2966.0
2555,439000,"18 West Road, East Wall, East Wall, Dublin 3",4,1,192.0,2286.0
2556,495000,"73 Grace O'Malley Road, Howth, Dublin 13",2,1,70.0,7071.0
2557,495000,"85 Connaught Street, Phibsborough, Dublin 7",4,1,135.0,3667.0
2558,199000,"22 Holywell Manor, Swords, Co. Dublin",1,1,38.0,5237.0
2559,2950000,"Saint Mary's, Willbrook Road, Willbrook, Dublin 14",7,6,383.0,7702.0
2560,395000,"48 Richmond Road, Drumcondra, Drumcondra, Dublin 3",2,1,77.0,5130.0
2561,520000,"27 The Bramblings, Killester, Killester, Dublin 5",3,1,81.0,6420.0
2562,575000,"22 Seabury Meadows, Malahide, Co. Dublin",3,3,118.0,4873.0
2563,299950,"40 Oranmore Road, Ballyfermot, Ballyfermot, Dublin 10",3,1,92.0,3260.0
2564,219950,"60 Holywell View, Swords, Co. Dublin",2,1,58.0,3792.0
2565,560000,"13 Abbey Park, Baldoyle, Baldoyle, Dublin 13",3,1,133.0,4211.0
2566,1275000,"26 Grand Canal Street Upper, Ballsbridge, Dublin 4",4,2,172.0,7413.0
2567,475000,"21 Castleknock Grange, Castleknock, Dublin 15",3,1,94.0,5053.0
2568,450000,"115 Red Arches Road, Baldoyle, Dublin 13",3,3,109.0,4128.0
2569,325000,"6 Churchwell Grove, Belmayne, Balgriffin, Dublin 13",3,2,100.0,3250.0
2570,245000,"9 Cloonlara Crescent, Finglas South, Finglas, Dublin 11",4,1,82.0,2988.0
2571,395000,"34 Charnwood Grove, Clonsilla, Dublin 15",3,3,97.0,4072.0
2572,710000,"50 Rowanbyrn, Blackrock, Co. Dublin",4,1,105.0,6762.0
2573,370000,"13 Temple View Grove, Clarehall, D13K6E8, Dublin 13",3,2,91.0,4066.0
2574,700000,"42 Seafield Crescent, Blackrock, Co. Dublin",3,1,105.0,6667.0
2575,450000,"32 Castle View Road, Clondalkin, Clondalkin, Dublin 22",5,2,149.0,3020.0
2576,450000,"15 O'Daly Road, Drumcondra, Dublin 9",3,1,75.0,6000.0
2577,875000,"Carnhill, Skerries, Co. Dublin",4,4,267.0,3277.0
2578,2695000,"Glannamara, 41 Coliemore Road, Dalkey, Co. Dublin",5,3,244.0,11045.0
2579,2250000,"29 Ailesbury Road, Ballsbridge, Dublin 4",5,1,236.0,9534.0
2580,350000,"7 Rathmore Crescent, Tyrellstown, Tyrrelstown, Dublin 15",3,3,100.0,3500.0
2581,295000,"25 Corrig House, Corrig Avenue, Dun Laoghaire, Co. Dublin",1,1,46.0,6413.0
2582,285000,"Apartment 45, Griffith Hall, Glandore Road, Drumcondra, Dublin 3",2,1,55.0,5182.0
2583,1150000,"83 Terenure Road West Terenure Dublin 6W, Terenure, Dublin 6",5,2,197.0,5838.0
2584,595000,"Seapoint, Balbriggan, Co. Dublin",4,2,211.0,2820.0
2585,625000,"29 Dundela Haven, Sandycove, Co. Dublin",2,2,67.0,9328.0
2586,420000,"126 Elm Mount Road, Beaumont, Dublin 9",3,1,92.0,4565.0
2587,330000,"3 Golden Ridge Walk, Skerries Road, Rush, Co. Dublin",3,3,96.0,3438.0
2588,245000,"Apartment 32, Walton Hall, Thornleigh Road, Swords, Co. Dublin",2,2,70.0,3500.0
2589,245000,"56 Ballyfermot Parade, Ballyfermot, Ballyfermot, Dublin 10",2,1,69.0,3551.0
2590,380000,"9 Shanliss Way, Santry, Santry, Dublin 9",3,1,82.0,4634.0
2591,300000,"3 Glasmore Park, Swords, Co. Dublin",3,2,79.0,3797.0
2592,250000,"Apartment 77, Mayeston Square, Finglas, Dublin 11",2,2,68.0,3676.0
2593,710000,"6 Meadow Vale, Blackrock, Co. Dublin",4,1,149.0,4765.0
2594,345000,"18 Kildare Park, Crumlin, Dublin 12",3,1,83.0,4157.0
2595,375000,"65 Ballisk Court, Donabate, Co. Dublin",3,2,130.0,2885.0
2596,595000,"11 Congress Gardens, Glasthule, Co. Dublin",3,1,71.0,8380.0
2597,5950000,"1 Shrewsbury Gardens, Shrewsbury Road, Ballsbridge, Dublin 4",4,5,503.0,11829.0
2598,495000,"51 Broadford Avenue Ballinteer Dublin 16, Ballinteer, Dublin 16",3,1,98.0,5051.0
2599,445000,"Apartment 2-4, Beaumont House, 60 Terenure Road East, Rathgar, Dublin 6",2,1,74.0,6014.0
2600,275000,"5 Woodbrook Hall, Carpenterstown, Dublin 15",2,1,68.0,4044.0
2601,365000,"13 Maryfield Woods, Artane, Dublin 5",3,1,77.0,4740.0
2602,395000,"9 Brennanstown Square, Cabinteely, Dublin 18",2,2,87.0,4540.0
2603,495000,"13 Willbrook Downs, Whitechurch Road, Rathfarnham, Dublin 14",3,1,80.0,6188.0
2604,895000,"80 Whitworth Road, Drumcondra, D09P2R0, Dublin 9",8,8,175.0,5114.0
2605,475000,"1a Loreto Road Off Marrowbone Lane Dublin 8, The Coombe, Dublin 8",3,2,90.0,5278.0
2606,925000,"7 Louis Lane, Rathmines, Dublin 6",3,3,110.0,8409.0
2607,580000,"107 Abbey Park, Baldoyle, Baldoyle, Dublin 13",3,2,117.0,4957.0
2608,925000,"6 Park Villas, Castleknock, Dublin 15",3,1,78.0,11859.0
2609,320000,"26 Clearwater Court North, Royal Canal Park, Ashtown, Dublin 15",3,2,78.0,4103.0
2610,330000,"18 Forest Walk, Swords, Co. Dublin",2,1,73.0,4521.0
2611,525000,"78 Annamoe Road, Cabra, Cabra, Dublin 7",3,1,115.0,4565.0
2612,345000,"18 Ballintyre Square, Ballinteer, Ballinteer, Dublin 16",2,2,76.0,4539.0
2613,725000,"14A Woodley Park, Kilmacud, Co. Dublin",3,3,120.0,6042.0
2614,325000,"46 Delhurst Terrace, Ongar Village, Ongar, Dublin 15",3,2,105.0,3095.0
2615,350000,"12 Susanville Road, Drumcondra, Dublin 9",2,1,63.0,5556.0
2616,249000,"69 Dun Emer Way, Lusk, Co. Dublin",2,1,65.0,3831.0
2617,265000,"Apartment 35, The Elm, Parkview, Stepaside, Dublin 18",1,1,55.0,4818.0
2618,295000,"25 Bremore Castle, Balbriggan, Co. Dublin",3,3,123.0,2398.0
2619,249000,"14 Dun Emer Crescent, Lusk, Co. Dublin",2,1,65.0,3831.0
2620,295000,"153 Pugin House, Loreto Abbey, Rathfarnham, Dublin 14",1,1,46.0,6413.0
2621,280000,"296 Kylemore Road, Ballyfermot, Ballyfermot, Dublin 10",2,2,73.0,3836.0
2622,325000,"107 Huntstown Rise, Mulhuddart, Dublin 15",3,1,84.0,3869.0
2623,280000,"Asheland, 13 Wellview Green, Mulhuddart, Dublin 15",3,1,94.0,2979.0
2624,269000,"72 Liscarne Gardens, Clondalkin, Clondalkin, Dublin 22",3,1,74.0,3635.0
2625,695000,"Glashedy, Convent Lane, Rush, Co. Dublin",4,3,208.0,3341.0
2626,575000,"40 Mount Alton, Knocklyon, Dublin 16",2,1,99.0,5808.0
2627,625000,"45 Iveragh Road, Gaeltacht Park, Whitehall, Dublin 9",3,2,100.0,6250.0
2628,295000,"148 Rosary Terrace, Irishtown, Irishtown, Dublin 4",1,1,49.0,6020.0
2629,260000,"16 Linnen Hall, Georges Hill, Balbriggan, Co. Dublin",3,2,100.0,2600.0
2630,685000,"34 Glenbourne View, Leopardstown Valley, Leopardstown, Dublin 18",5,3,158.0,4335.0
2631,575000,"Apartment 102, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",3,3,117.0,4915.0
2632,495000,"Paloma, 11 Esker Cottages, Lucan, Co. Dublin",3,1,111.0,4459.0
2633,410000,"Apartment 4, Victoria House, Ballsbridge, Dublin 4",2,1,59.0,6949.0
2634,495000,"10 Tourmakeady Road, Whitehall, Dublin 9",3,1,80.0,6188.0
2635,1595000,"Beechdale, 21 Avonmore, Foxrock, Dublin 18",5,3,276.0,5779.0
2636,250000,"Apartment 3, Roby Hall, Dun Laoghaire, Co. Dublin",1,1,45.0,5556.0
2637,395000,"8 Shantalla Park, Beaumont, Beaumont, Dublin 9",3,1,103.0,3835.0
2638,495000,"79 Limekiln Road, Greenhills, Dublin 12",3,2,152.0,3257.0
2639,725000,"16 Seafield Crescent, Booterstown, Blackrock, Co. Dublin",3,1,93.0,7796.0
2640,550000,"20 College Park, Terenure, Dublin 6",3,1,93.0,5914.0
2641,790000,"11 The Burgage, Dalkey Avenue, Dalkey, Co. Dublin",2,2,78.0,10128.0
2642,519000,"28 Great Western Square, Phibsborough, Phibsborough, Dublin 7",3,2,94.0,5521.0
2643,269000,"64 Windmill Road, Crumlin, Crumlin, Dublin 12",3,1,70.0,3843.0
2644,795000,"2 Mayfair, Coast Road, Malahide, Co. Dublin",3,3,102.0,7794.0
2645,385000,"15 Mountdown Road, Manor Estate, Terenure, Dublin 6",3,1,80.0,4812.0
2646,395000,"7 James Mc, Cormack Gardens, Sutton, Dublin 13",3,1,70.0,5643.0
2647,390000,"21 Silverwood, Finnstown Abbey, Lucan, Co. Dublin",3,3,103.0,3786.0
2648,240000,"26A Ratoath Estate, Cabra, Cabra, Dublin 7",2,1,65.0,3692.0
2649,950000,"Wood End, Coolmine, Saggart, Co. Dublin",5,2,260.0,3654.0
2650,450000,"28 Hughes Road East, Walkinstown, Walkinstown, Dublin 12",4,3,137.0,3285.0
2651,260000,"11 Montpelier View, Tallaght, Dublin 24",3,1,79.0,3291.0
2652,1595000,"121 Dublin Road, Sutton, Dublin 13",6,2,192.0,8307.0
2653,250000,"61 Whitehall Square, Perrystown, Dublin 12",2,1,59.0,4237.0
2654,490000,"3 Luttrell Park Court, Castleknock, Dublin 15",3,3,104.0,4712.0
2655,525000,"13 Enniskerry Road, Phibsborough, Dublin 7",4,2,110.0,4773.0
2656,245000,"49 Beverton Court, Donabate, Co. Dublin",2,1,59.0,4153.0
2657,375000,"43A Woodford Drive, Clondalkin, Clondalkin, Dublin 22",4,3,110.0,3409.0
2658,950000,"Castlewarden, Straffan, Straffan, Co. Kildare",4,3,301.0,3156.0
2659,355000,"Parkvale Blakestown Road, Clonsilla, Dublin 15",3,1,73.0,4863.0
2660,475000,"33 Hillsbrook Grove, Perrystown, Dublin 12",3,1,105.0,4524.0
2661,395000,"29 St Ignatius Road, Phibsborough, Dublin 7",2,1,75.0,5267.0
2662,295000,"29 Briarfield Road, Kilbarrack, Kilbarrack, Dublin 5",3,1,78.0,3782.0
2663,395000,"11 Tullyhall Park, Lucan, Co. Dublin",4,3,121.0,3264.0
2664,485000,"17 Assumpta Park, Shankill, Dublin 18",3,2,93.0,5215.0
2665,239950,"10 Croftwood Park, Cherry Orchard, Cherry Orchard, Dublin 22",3,1,84.0,2857.0
2666,1795000,"12 Royal Terrace West, Dun Laoghaire, Co. Dublin",4,3,243.0,7387.0
2667,560000,"72 Marina Village, Malahide, Co. Dublin",3,2,110.0,5091.0
2668,450000,"44 Hastings Street, Ringsend, Ringsend, Dublin 4",2,1,61.0,7377.0
2669,480000,"18 Sarto Lawn, Bayside, D13P5W9, Dublin 13",3,1,92.0,5217.0
2670,390000,"6 Castlegrange Way, Swords, Co. Dublin",3,1,80.0,4875.0
2671,575000,"56 Patrick Street, Dun Laoghaire, Co. Dublin",4,1,162.0,3549.0
2672,350000,"24 Loftus Square, Rathfarnham Gate, Rathfarnham, Dublin 14",2,1,62.0,5645.0
2673,315000,"135 The Watermill, Raheny, Dublin 5",1,1,44.0,7159.0
2674,875000,"13 Chester Road, Ranelagh, Dublin 6",3,2,120.0,7292.0
2675,499000,"79 Avondale Park, Raheny, Dublin 5",3,1,89.0,5607.0
2676,675000,"41 Sandford Avenue, South Circular Road, South Circular Road, Dublin 8",3,1,100.0,6750.0
2677,325000,"24 Valentia Parade, Phibsborough, Dublin 7",1,2,67.0,4851.0
2678,800000,"12 Island View, Malahide, Co. Dublin",5,2,162.0,4938.0
2679,240000,"5 Foxford Court, Ballyowen, Lucan, Co. Dublin",2,2,63.0,3810.0
2680,3000000,"The Battery Sandycove Point Sandycove, Sandycove, Co. Dublin",3,1,175.0,17143.0
2681,275000,"37 Red Square, Portrane, Co. Dublin",2,1,57.0,4825.0
2682,335000,"8 Oakpark Grove, Santry, Santry, Dublin 9",1,3,83.0,4036.0
2683,895000,"14 Marino Park, Blackrock, Co. Dublin",3,2,110.0,8136.0
2684,295000,"6 Kenilworth Lodge, 346 Harold's Cross Road, Harold's Cross, Dublin 6",1,1,41.0,7195.0
2685,1800000,"37 Bushy Park Road, Rathgar, Dublin 6",4,2,312.0,5769.0
2686,895000,"Orchard House, Oldtown, Co. Dublin",4,3,196.0,4566.0
2687,585000,"186 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",3,2,117.0,5000.0
2688,295000,"1A Robinhood Park, Long Mile Road, Walkinstown, Dublin 12",4,1,88.0,3352.0
2689,595000,"Apartment 6, House 8, Linden Square, Blackrock, Co. Dublin",2,2,100.0,5950.0
2690,1300000,"Westwood, Enniskerry Road, Stepaside, Dublin 18",5,3,256.0,5078.0
2691,1300000,"17 Drumnigh Wood, Portmarnock, Co. Dublin",5,4,256.0,5078.0
2692,225000,"59 Skelligs Court, Waterville, Blanchardstown, Dublin 15",1,1,56.0,4018.0
2693,550000,"47 Magenta Crescent, Santry, Santry, Dublin 9",5,2,134.0,4104.0
2694,670000,"271 Kilmacud Road Upper, Dundrum, Dublin 14",3,1,107.0,6262.0
2695,295000,"12A Garville Court, Rathgar, Dublin 6",1,1,46.0,6413.0
2696,575000,"28 Seafield Court, Killiney, Co. Dublin",3,2,118.0,4873.0
2697,235000,"Apartment 40, Holywell Way, Swords, Co. Dublin",2,1,55.0,4273.0
2698,290000,"37 Tayleurs Point, Rush, Co. Dublin",3,2,104.0,2788.0
2699,250000,"11 Red Arches Park, Coast Road, Baldoyle, Dublin 13",1,1,54.0,4630.0
2700,475000,"Apartment 2, Symphony House, Dublin 2",1,1,55.0,8636.0
2701,330000,"60 Kennelsfort Road Upper, Palmerstown, Palmerstown, Dublin 20",3,1,82.0,4024.0
2702,295000,"188 Stannaway Road, Crumlin, Dublin 12",2,2,62.0,4758.0
2703,880000,"Flat 1, Rostellan House, Dublin 7",9,3,291.0,3024.0
