,price,address,bedrooms,bathrooms,floor_area,district,neighbourhood,price_sqm
2267,1200000,"Accra, Tibradden Road, Rathfarnham, Dublin 14",5,2,257.0,Dublin 14, Rathfarnham,4669.0
2268,360000,"Apartment 83, Block 3, Parklands, Northwood, Santry, Dublin 9",3,2,74.0,Dublin 9, Santry,4865.0
2269,439950,"3 Willbrook Grove, Rathfarnham, Rathfarnham, Dublin 14",3,1,90.0,Dublin 14, Rathfarnham,4888.0
2270,315000,"Apartment 99, Clifden Court, Dublin 7",2,1,58.0,Dublin 7, Clifden Court,5431.0
2271,545000,"32 Ardmore Park, Kill Ave, Dun Laoghaire, Co. Dublin",3,1,81.0,Glenageary, Dun Laoghaire,6728.0
2272,299000,"Apartment 404, The Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",1,1,54.0,Dublin 18, Sandyford,5537.0
2273,375000,"63 Tolka Road, Drumcondra, Dublin 3",2,2,75.0,Dublin 3, Drumcondra,5000.0
2274,699000,"58 Park Lawn, Clontarf, Clontarf, Dublin 3",4,2,120.0,Dublin 3, Clontarf,5825.0
2275,685000,"126 Collins Avenue, Whitehall, Dublin 9",4,2,175.0,Dublin 9, Whitehall,3914.0
2276,1295000,"Lissadell, 87 Foster Avenue, Mount Merrion, Co. Dublin",4,2,172.0,Blackrock, Mount Merrion,7529.0
2277,750000,"98 Templeville Drive, Templeogue, Templeogue, Dublin 6W",4,3,126.0,Dublin 6W, Templeogue,5952.0
2278,215000,"Apartment 122, Burnell Square, Mayne River Way, Northern Cross",1,1,47.0,Dublin 17, Mayne River Way,4574.0
2279,225000,"8 Oldchurch Close, Clondalkin, Clondalkin, Dublin 22",3,1,68.0,Dublin 22, Clondalkin,3309.0
2280,1875000,"65 Mountjoy Square West, Dublin 1",3,4,584.0,Dublin 1,65 Mountjoy Square West,3211.0
2281,750000,"Riversdale House, 139 Drumcondra Road Lower, Drumcondra, Dublin 9",4,1,164.0,Dublin 9, Drumcondra,4573.0
2282,995000,"42 Sycamore Road, Mount Merrion, Co. Dublin",5,3,185.0,Blackrock, Mount Merrion,5378.0
2283,430000,"55 Lorcan Avenue, Santry, Santry, Dublin 9",3,2,101.0,Dublin 9, Santry,4257.0
2284,300000,"179 Carnlough Road, Cabra, Dublin 7",3,2,66.0,Dublin 7, Cabra,4545.0
2285,595000,"4D Blackberry Lane Rathmines Dublin 6, Rathmines, Dublin 6",2,1,61.0,Dublin 6, Rathmines,9754.0
2286,250000,"17 Church Grove, Aylesbury, Tallaght, Dublin 24",2,1,55.0,Dublin 24, Tallaght,4545.0
2287,695000,"18 Larkfield Gardens, Harold's Cross, Dublin 6W",4,2,106.0,Dublin 6W, Harold's Cross,6557.0
2288,265000,"27 Linnetfields Square, Clonee, Dublin 15",2,1,69.0,Dublin 15, Clonee,3841.0
2289,395000,"5 Avondale Avenue, Phibsborough, Phibsborough, Dublin 7",4,2,88.0,Dublin 7, Phibsborough,4489.0
2290,475000,"13 Muckross Green Perrystown Dublin 12, Perrystown, Dublin 12",3,1,90.0,Dublin 12, Perrystown,5278.0
2291,280000,"77 Oak Rise, Clondalkin, Clondalkin, Dublin 22",3,1,70.0,Dublin 22, Clondalkin,4000.0
2292,269950,"Apartment 19, The Oak, Parkview, Stepaside, Dublin 18",1,1,50.0,Dublin 18, Stepaside,5399.0
2293,925000,"8 Portobello Harbour, Portobello, Dublin 8",4,3,185.0,Dublin 8, Portobello,5000.0
2294,199500,"Apartment 186, Block K, The Tramyard, Dublin 8",1,1,45.0,Dublin 8, The Tramyard,4433.0
2295,395000,"40 Binn Eadair View, Sutton, Sutton, Dublin 13",2,1,58.0,Dublin 13, Sutton,6810.0
2296,610000,"75 Castlemoyne, Balgriffin, Dublin 13",5,4,182.0,Dublin 13, Balgriffin,3352.0
2297,350000,"5 Hillcrest Manor, Templeogue, Templeogue, Dublin 6W",2,2,62.0,Dublin 6W, Templeogue,5645.0
2298,270000,"6 Windmill Park, Crumlin, Crumlin, Dublin 12",3,1,71.0,Dublin 12, Crumlin,3803.0
2299,375000,"Apartment 75, Dakota Court, Royal Canal Bank, Dublin 7",2,2,72.0,Dublin 7, Royal Canal Bank,5208.0
2300,485000,"47 Springvale, Edmondstown Road, Edmondstown, Dublin 16",3,2,97.0,Dublin 16, Edmondstown,5000.0
2301,460000,"103 Saint Pappin Road, Glasnevin, Glasnevin, Dublin 11",4,2,91.0,Dublin 11, Glasnevin,5055.0
2302,425000,"197 Jamestown Road, Finglas, Dublin 11",3,2,111.0,Dublin 11, Finglas,3829.0
2303,350000,"18 Shanliss Grove, Santry, Santry, Dublin 9",3,1,80.0,Dublin 9, Santry,4375.0
2304,350000,"8 John Street South, Dublin 8",2,1,65.0,Dublin 8,8 John Street South,5385.0
2305,525000,"Apartment 43, The Hibernian, The Gasworks, Grand Canal Dock, Dublin 2",2,2,76.0,Dublin 2, Grand Canal Dock,6908.0
2306,325000,"17 Delhurst Mews, Ongar, Dublin 15",3,3,115.0,Dublin 15, Ongar,2826.0
2307,595000,"3 Watermill Road, Raheny, Dublin 5",3,1,110.0,Dublin 5, Raheny,5409.0
2308,439000,"18 West Road, East Wall, East Wall, Dublin 3",4,1,192.0,Dublin 3, East Wall,2286.0
2309,495000,"73 Grace O'Malley Road, Howth, Dublin 13",2,1,70.0,Dublin 13, Howth,7071.0
2310,495000,"85 Connaught Street, Phibsborough, Dublin 7",4,1,135.0,Dublin 7, Phibsborough,3667.0
2311,2950000,"Saint Mary's, Willbrook Road, Willbrook, Dublin 14",7,6,383.0,Dublin 14, Willbrook,7702.0
2312,395000,"48 Richmond Road, Drumcondra, Drumcondra, Dublin 3",2,1,77.0,Dublin 3, Drumcondra,5130.0
2313,520000,"27 The Bramblings, Killester, Killester, Dublin 5",3,1,81.0,Dublin 5, Killester,6420.0
2314,299950,"40 Oranmore Road, Ballyfermot, Ballyfermot, Dublin 10",3,1,92.0,Dublin 10, Ballyfermot,3260.0
2315,560000,"13 Abbey Park, Baldoyle, Baldoyle, Dublin 13",3,1,133.0,Dublin 13, Baldoyle,4211.0
2316,1275000,"26 Grand Canal Street Upper, Ballsbridge, Dublin 4",4,2,172.0,Dublin 4, Ballsbridge,7413.0
2317,475000,"21 Castleknock Grange, Castleknock, Dublin 15",3,1,94.0,Dublin 15, Castleknock,5053.0
2318,545000,"10 Cooleen Avenue, Beaumont, Beaumont, Dublin 9",5,3,151.0,Dublin 9, Beaumont,3609.0
2319,450000,"115 Red Arches Road, Baldoyle, Dublin 13",3,3,109.0,Dublin 13, Baldoyle,4128.0
2320,325000,"6 Churchwell Grove, Belmayne, Balgriffin, Dublin 13",3,2,100.0,Dublin 13, Balgriffin,3250.0
2321,245000,"9 Cloonlara Crescent, Finglas South, Finglas, Dublin 11",4,1,82.0,Dublin 11, Finglas,2988.0
2322,395000,"34 Charnwood Grove, Clonsilla, Dublin 15",3,3,97.0,Dublin 15, Clonsilla,4072.0
2323,545000,"113 Granitefield, Dun Laoghaire, Co. Dublin",3,2,105.0,Glenageary, Dun Laoghaire,5190.0
2324,525000,"6 Bayview, Pembroke Street, Dublin 4",3,1,73.0,Dublin 4, Pembroke Street,7192.0
2325,710000,"50 Rowanbyrn, Blackrock, Co. Dublin",4,1,105.0,Blackrock, Blackrock,6762.0
2326,370000,"13 Temple View Grove, Clarehall, D13K6E8, Dublin 13",3,2,91.0,Dublin 13, D13K6E8,4066.0
2327,700000,"42 Seafield Crescent, Blackrock, Co. Dublin",3,1,105.0,Blackrock, Blackrock,6667.0
2328,450000,"32 Castle View Road, Clondalkin, Clondalkin, Dublin 22",5,2,149.0,Dublin 22, Clondalkin,3020.0
2329,450000,"15 O'Daly Road, Drumcondra, Dublin 9",3,1,75.0,Dublin 9, Drumcondra,6000.0
2330,2695000,"Glannamara, 41 Coliemore Road, Dalkey, Co. Dublin",5,3,244.0,Glenageary, Dalkey,11045.0
2331,2250000,"29 Ailesbury Road, Ballsbridge, Dublin 4",5,1,236.0,Dublin 4, Ballsbridge,9534.0
2332,350000,"7 Rathmore Crescent, Tyrellstown, Tyrrelstown, Dublin 15",3,3,100.0,Dublin 15, Tyrrelstown,3500.0
2333,795000,"7 Creighton Street, City Quay, Dublin 2",3,2,136.0,Dublin 2, City Quay,5846.0
2334,295000,"25 Corrig House, Corrig Avenue, Dun Laoghaire, Co. Dublin",1,1,46.0,Glenageary, Dun Laoghaire,6413.0
2335,285000,"Apartment 45, Griffith Hall, Glandore Road, Drumcondra, Dublin 3",2,1,55.0,Dublin 3, Drumcondra,5182.0
2336,1150000,"83 Terenure Road West Terenure Dublin 6W, Terenure, Dublin 6",5,2,197.0,Dublin 6, Terenure,5838.0
2337,420000,"126 Elm Mount Road, Beaumont, Dublin 9",3,1,92.0,Dublin 9, Beaumont,4565.0
2338,415000,"306 Cathedral Court, Block 300, New Street South, Dublin 8",2,2,82.0,Dublin 8, New Street South,5061.0
2339,245000,"56 Ballyfermot Parade, Ballyfermot, Ballyfermot, Dublin 10",2,1,69.0,Dublin 10, Ballyfermot,3551.0
2340,380000,"9 Shanliss Way, Santry, Santry, Dublin 9",3,1,82.0,Dublin 9, Santry,4634.0
2341,350000,"52 Collins Avenue West, Donnycarney, Dublin 9",3,2,81.0,Dublin 9, Donnycarney,4321.0
2342,250000,"Apartment 77, Mayeston Square, Finglas, Dublin 11",2,2,68.0,Dublin 11, Finglas,3676.0
2343,710000,"6 Meadow Vale, Blackrock, Co. Dublin",4,1,149.0,Blackrock, Blackrock,4765.0
2344,345000,"18 Kildare Park, Crumlin, Dublin 12",3,1,83.0,Dublin 12, Crumlin,4157.0
2345,595000,"11 Congress Gardens, Glasthule, Co. Dublin",3,1,71.0,Glenageary, Glasthule,8380.0
2346,5950000,"1 Shrewsbury Gardens, Shrewsbury Road, Ballsbridge, Dublin 4",4,5,503.0,Dublin 4, Ballsbridge,11829.0
2347,495000,"51 Broadford Avenue Ballinteer Dublin 16, Ballinteer, Dublin 16",3,1,98.0,Dublin 16, Ballinteer,5051.0
2348,445000,"Apartment 2-4, Beaumont House, 60 Terenure Road East, Rathgar, Dublin 6",2,1,74.0,Dublin 6, Rathgar,6014.0
2349,275000,"5 Woodbrook Hall, Carpenterstown, Dublin 15",2,1,68.0,Dublin 15, Carpenterstown,4044.0
2350,365000,"13 Maryfield Woods, Artane, Dublin 5",3,1,77.0,Dublin 5, Artane,4740.0
2351,395000,"9 Brennanstown Square, Cabinteely, Dublin 18",2,2,87.0,Dublin 18, Cabinteely,4540.0
2352,495000,"13 Willbrook Downs, Whitechurch Road, Rathfarnham, Dublin 14",3,1,80.0,Dublin 14, Rathfarnham,6188.0
2353,895000,"80 Whitworth Road, Drumcondra, D09P2R0, Dublin 9",8,8,175.0,Dublin 9, D09P2R0,5114.0
2354,475000,"1a Loreto Road Off Marrowbone Lane Dublin 8, The Coombe, Dublin 8",3,2,90.0,Dublin 8, The Coombe,5278.0
2355,925000,"7 Louis Lane, Rathmines, Dublin 6",3,3,110.0,Dublin 6, Rathmines,8409.0
2356,580000,"107 Abbey Park, Baldoyle, Baldoyle, Dublin 13",3,2,117.0,Dublin 13, Baldoyle,4957.0
2357,925000,"6 Park Villas, Castleknock, Dublin 15",3,1,78.0,Dublin 15, Castleknock,11859.0
2358,320000,"26 Clearwater Court North, Royal Canal Park, Ashtown, Dublin 15",3,2,78.0,Dublin 15, Ashtown,4103.0
2359,315000,"Apartment 6, The Poplars, Stillorgan, Co. Dublin",1,1,54.0,Blackrock, Stillorgan,5833.0
2360,525000,"78 Annamoe Road, Cabra, Cabra, Dublin 7",3,1,115.0,Dublin 7, Cabra,4565.0
2361,345000,"18 Ballintyre Square, Ballinteer, Ballinteer, Dublin 16",2,2,76.0,Dublin 16, Ballinteer,4539.0
2363,325000,"46 Delhurst Terrace, Ongar Village, Ongar, Dublin 15",3,2,105.0,Dublin 15, Ongar,3095.0
2364,350000,"12 Susanville Road, Drumcondra, Dublin 9",2,1,63.0,Dublin 9, Drumcondra,5556.0
2365,265000,"Apartment 35, The Elm, Parkview, Stepaside, Dublin 18",1,1,55.0,Dublin 18, Stepaside,4818.0
2366,295000,"153 Pugin House, Loreto Abbey, Rathfarnham, Dublin 14",1,1,46.0,Dublin 14, Rathfarnham,6413.0
2367,480000,"30 Hazelwood Court, Clonsilla, Hartstown, Dublin 15",4,3,140.0,Dublin 15, Hartstown,3429.0
2368,280000,"296 Kylemore Road, Ballyfermot, Ballyfermot, Dublin 10",2,2,73.0,Dublin 10, Ballyfermot,3836.0
2369,325000,"107 Huntstown Rise, Mulhuddart, Dublin 15",3,1,84.0,Dublin 15, Mulhuddart,3869.0
2370,280000,"Asheland, 13 Wellview Green, Mulhuddart, Dublin 15",3,1,94.0,Dublin 15, Mulhuddart,2979.0
2371,575000,"8 Cedarview, Santry, Dublin 9",4,3,143.0,Dublin 9, Santry,4021.0
2372,269000,"72 Liscarne Gardens, Clondalkin, Clondalkin, Dublin 22",3,1,74.0,Dublin 22, Clondalkin,3635.0
2373,575000,"40 Mount Alton, Knocklyon, Dublin 16",2,1,99.0,Dublin 16, Knocklyon,5808.0
2374,625000,"45 Iveragh Road, Gaeltacht Park, Whitehall, Dublin 9",3,2,100.0,Dublin 9, Whitehall,6250.0
2375,335000,"25 Kavanagh Hall, Collegewood, Castleknock, Dublin 15",2,2,82.0,Dublin 15, Castleknock,4085.0
2376,295000,"148 Rosary Terrace, Irishtown, Irishtown, Dublin 4",1,1,49.0,Dublin 4, Irishtown,6020.0
2377,465000,"31 Kingsland Parade, Portobello, Dublin 8",2,1,55.0,Dublin 8, Portobello,8455.0
2378,685000,"34 Glenbourne View, Leopardstown Valley, Leopardstown, Dublin 18",5,3,158.0,Dublin 18, Leopardstown,4335.0
2379,575000,"Apartment 102, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",3,3,117.0,Dublin 2, Grand Canal Dock,4915.0
2380,305000,"37 Cherryfield Park, Hartstown, Hartstown, Dublin 15",3,1,78.0,Dublin 15, Hartstown,3910.0
2381,460000,"33 Park Drive Grove, Castleknock, Dublin 15",3,1,77.0,Dublin 15, Castleknock,5974.0
2382,410000,"Apartment 4, Victoria House, Ballsbridge, Dublin 4",2,1,59.0,Dublin 4, Ballsbridge,6949.0
2383,495000,"10 Tourmakeady Road, Whitehall, Dublin 9",3,1,80.0,Dublin 9, Whitehall,6188.0
2384,1595000,"Beechdale, 21 Avonmore, Foxrock, Dublin 18",5,3,276.0,Dublin 18, Foxrock,5779.0
2385,250000,"Apartment 3, Roby Hall, Dun Laoghaire, Co. Dublin",1,1,45.0,Glenageary, Dun Laoghaire,5556.0
2386,395000,"8 Shantalla Park, Beaumont, Beaumont, Dublin 9",3,1,103.0,Dublin 9, Beaumont,3835.0
2387,495000,"79 Limekiln Road, Greenhills, Dublin 12",3,2,152.0,Dublin 12, Greenhills,3257.0
2388,725000,"16 Seafield Crescent, Booterstown, Blackrock, Co. Dublin",3,1,93.0,Blackrock, Blackrock,7796.0
2389,550000,"20 College Park, Terenure, Dublin 6",3,1,93.0,Dublin 6, Terenure,5914.0
2390,790000,"11 The Burgage, Dalkey Avenue, Dalkey, Co. Dublin",2,2,78.0,Glenageary, Dalkey,10128.0
2391,519000,"28 Great Western Square, Phibsborough, Phibsborough, Dublin 7",3,2,94.0,Dublin 7, Phibsborough,5521.0
2392,269000,"64 Windmill Road, Crumlin, Crumlin, Dublin 12",3,1,70.0,Dublin 12, Crumlin,3843.0
2393,369000,"50 Monastery Gate Close, Clondalkin, Clondalkin, Dublin 22",4,3,120.0,Dublin 22, Clondalkin,3075.0
2394,385000,"15 Mountdown Road, Manor Estate, Terenure, Dublin 6",3,1,80.0,Dublin 6, Terenure,4812.0
2395,395000,"7 James Mc, Cormack Gardens, Sutton, Dublin 13",3,1,70.0,Dublin 13, Sutton,5643.0
2396,695000,"189 Templeville Road, Templeogue, Dublin 6W",4,2,120.0,Dublin 6W, Templeogue,5792.0
2397,240000,"26A Ratoath Estate, Cabra, Cabra, Dublin 7",2,1,65.0,Dublin 7, Cabra,3692.0
2398,1200000,"12 The Willows Dunstaffnage Hall Stillorgan, Stillorgan, Co. Dublin",3,4,225.0,Blackrock, Stillorgan,5333.0
2399,300000,"38 Park Crescent House, Blackhorse Avenue, Dublin 7",2,1,58.0,Dublin 7, Blackhorse Avenue,5172.0
2400,450000,"28 Hughes Road East, Walkinstown, Walkinstown, Dublin 12",4,3,137.0,Dublin 12, Walkinstown,3285.0
2401,260000,"11 Montpelier View, Tallaght, Dublin 24",3,1,79.0,Dublin 24, Tallaght,3291.0
2402,1595000,"121 Dublin Road, Sutton, Dublin 13",6,2,192.0,Dublin 13, Sutton,8307.0
2403,250000,"61 Whitehall Square, Perrystown, Dublin 12",2,1,59.0,Dublin 12, Perrystown,4237.0
2404,490000,"3 Luttrell Park Court, Castleknock, Dublin 15",3,3,104.0,Dublin 15, Castleknock,4712.0
2405,525000,"13 Enniskerry Road, Phibsborough, Dublin 7",4,2,110.0,Dublin 7, Phibsborough,4773.0
2406,375000,"43A Woodford Drive, Clondalkin, Clondalkin, Dublin 22",4,3,110.0,Dublin 22, Clondalkin,3409.0
2407,355000,"Parkvale Blakestown Road, Clonsilla, Dublin 15",3,1,73.0,Dublin 15, Clonsilla,4863.0
2408,475000,"33 Hillsbrook Grove, Perrystown, Dublin 12",3,1,105.0,Dublin 12, Perrystown,4524.0
2409,395000,"29 St Ignatius Road, Phibsborough, Dublin 7",2,1,75.0,Dublin 7, Phibsborough,5267.0
2410,295000,"29 Briarfield Road, Kilbarrack, Kilbarrack, Dublin 5",3,1,78.0,Dublin 5, Kilbarrack,3782.0
2411,485000,"17 Assumpta Park, Shankill, Dublin 18",3,2,93.0,Dublin 18, Shankill,5215.0
2412,239950,"10 Croftwood Park, Cherry Orchard, Cherry Orchard, Dublin 22",3,1,84.0,Dublin 22, Cherry Orchard,2857.0
2413,1795000,"12 Royal Terrace West, Dun Laoghaire, Co. Dublin",4,3,243.0,Glenageary, Dun Laoghaire,7387.0
2414,450000,"44 Hastings Street, Ringsend, Ringsend, Dublin 4",2,1,61.0,Dublin 4, Ringsend,7377.0
2415,1450000,"17 Rathgar Avenue, Rathgar, Dublin 6",5,2,229.0,Dublin 6, Rathgar,6332.0
2416,480000,"18 Sarto Lawn, Bayside, D13P5W9, Dublin 13",3,1,92.0,Dublin 13, D13P5W9,5217.0
2417,575000,"56 Patrick Street, Dun Laoghaire, Co. Dublin",4,1,162.0,Glenageary, Dun Laoghaire,3549.0
2418,350000,"24 Loftus Square, Rathfarnham Gate, Rathfarnham, Dublin 14",2,1,62.0,Dublin 14, Rathfarnham,5645.0
2419,315000,"135 The Watermill, Raheny, Dublin 5",1,1,44.0,Dublin 5, Raheny,7159.0
2420,875000,"13 Chester Road, Ranelagh, Dublin 6",3,2,120.0,Dublin 6, Ranelagh,7292.0
2421,499000,"79 Avondale Park, Raheny, Dublin 5",3,1,89.0,Dublin 5, Raheny,5607.0
2422,675000,"41 Sandford Avenue, South Circular Road, South Circular Road, Dublin 8",3,1,100.0,Dublin 8, South Circular Road,6750.0
2423,400000,"53 Dean Swift Road, Glasnevin, Glasnevin, Dublin 11",3,1,88.0,Dublin 11, Glasnevin,4545.0
2424,325000,"24 Valentia Parade, Phibsborough, Dublin 7",1,2,67.0,Dublin 7, Phibsborough,4851.0
2425,3000000,"The Battery Sandycove Point Sandycove, Sandycove, Co. Dublin",3,1,175.0,Glenageary, Sandycove,17143.0
2426,335000,"8 Oakpark Grove, Santry, Santry, Dublin 9",1,3,83.0,Dublin 9, Santry,4036.0
2427,895000,"14 Marino Park, Blackrock, Co. Dublin",3,2,110.0,Blackrock, Blackrock,8136.0
2428,295000,"6 Kenilworth Lodge, 346 Harold's Cross Road, Harold's Cross, Dublin 6",1,1,41.0,Dublin 6, Harold's Cross,7195.0
2429,300000,"Apartment 18, Saint James's, Clontarf, Dublin 3",1,1,48.0,Dublin 3, Clontarf,6250.0
2430,1800000,"37 Bushy Park Road, Rathgar, Dublin 6",4,2,312.0,Dublin 6, Rathgar,5769.0
2431,585000,"186 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",3,2,117.0,Dublin 9, Drumcondra,5000.0
2432,295000,"1A Robinhood Park, Long Mile Road, Walkinstown, Dublin 12",4,1,88.0,Dublin 12, Walkinstown,3352.0
2433,725000,"30 Erne Street Upper South City Centre Dublin 2, Dublin 2",2,1,114.0,Dublin 2,30 Erne Street Upper South City Centre Dublin 2,6360.0
2434,595000,"Apartment 6, House 8, Linden Square, Blackrock, Co. Dublin",2,2,100.0,Blackrock, Blackrock,5950.0
2435,1300000,"Westwood, Enniskerry Road, Stepaside, Dublin 18",5,3,256.0,Dublin 18, Stepaside,5078.0
2436,225000,"59 Skelligs Court, Waterville, Blanchardstown, Dublin 15",1,1,56.0,Dublin 15, Blanchardstown,4018.0
2437,550000,"47 Magenta Crescent, Santry, Santry, Dublin 9",5,2,134.0,Dublin 9, Santry,4104.0
2438,670000,"271 Kilmacud Road Upper, Dundrum, Dublin 14",3,1,107.0,Dublin 14, Dundrum,6262.0
2439,1375000,"24 Beechwood Avenue Upper, Ranelagh, Dublin 6",4,2,154.0,Dublin 6, Ranelagh,8929.0
2440,695000,"26 Marley Court Rathfarnham Dublin 14, Rathfarnham, Dublin 14",4,2,134.0,Dublin 14, Rathfarnham,5187.0
2441,395000,"Apt 5 Woodlawn House, Dun Laoghaire, Co. Dublin",2,1,67.0,Glenageary, Dun Laoghaire,5896.0
2442,250000,"11 Red Arches Park, Coast Road, Baldoyle, Dublin 13",1,1,54.0,Dublin 13, Baldoyle,4630.0
2443,475000,"Apartment 2, Symphony House, Dublin 2",1,1,55.0,Dublin 2, Symphony House,8636.0
2444,330000,"60 Kennelsfort Road Upper, Palmerstown, Palmerstown, Dublin 20",3,1,82.0,Dublin 20, Palmerstown,4024.0
2445,295000,"188 Stannaway Road, Crumlin, Dublin 12",2,2,62.0,Dublin 12, Crumlin,4758.0
2446,880000,"Flat 1, Rostellan House, Dublin 7",9,3,291.0,Dublin 7, Rostellan House,3024.0
2447,1250000,"10 Morehampton Terrace, Donnybrook, Dublin 4",3,2,124.0,Dublin 4, Donnybrook,10081.0
2448,385000,"175 Aulden Grange, Santry, Dublin 9",3,2,105.0,Dublin 9, Santry,3667.0
2449,1295000,"6 Holyrood Park, Sandymount, Dublin 4",3,1,147.0,Dublin 4, Sandymount,8810.0
2450,250000,"Apt 31E, Virginia Hall, Belgard Square West, Tallaght, Dublin 24",2,1,62.0,Dublin 24, Tallaght,4032.0
2451,1500000,"15 Castleknock Lodge, Castleknock, Dublin 15",5,3,263.0,Dublin 15, Castleknock,5703.0
2452,475000,"82 St Gabriels Cabinteely, Cabinteely, Dublin 18",3,2,97.0,Dublin 18, Cabinteely,4897.0
2453,3400000,"53 Charleston Road, Ranelagh, Dublin 6",4,4,356.0,Dublin 6, Ranelagh,9551.0
2454,295000,"11 Whitechurch Pines, Whitechurch Road, Rathfarnham, Dublin 14",2,1,57.0,Dublin 14, Rathfarnham,5175.0
2455,1750000,"Lissadell Leopardstown Road Dublin 18, Foxrock, Dublin 18",6,3,335.0,Dublin 18, Foxrock,5224.0
2456,950000,"44/45 Kavanagh Hall, Castleknock, Dublin 15",4,5,187.0,Dublin 15, Castleknock,5080.0
2457,235000,"Apartment 23, Swan Hall, Belgard Square, Dublin 24",2,2,80.0,Dublin 24, Belgard Square,2938.0
2458,380000,"3 Glenmaroon Park, Palmerstown, Palmerstown, Dublin 20",3,1,131.0,Dublin 20, Palmerstown,2901.0
2459,290000,"Apartment 604, The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",1,1,43.0,Dublin 18, Sandyford,6744.0
2460,975000,"1 Old Quay Terrace, Strand Road, Sutton, Dublin 13",4,2,185.0,Dublin 13, Sutton,5270.0
2461,425000,"1 Rosebank, Old Bawn, Tallaght, Dublin 24",4,2,118.0,Dublin 24, Tallaght,3602.0
2462,315000,"12 Thomas Davis Street West, Inchicore, Inchicore, Dublin 8",2,1,55.0,Dublin 8, Inchicore,5727.0
2463,297000,"21 Cherryfield Park, Hartstown, Hartstown, Dublin 15",2,1,72.0,Dublin 15, Hartstown,4125.0
2464,395000,"53 Sycamore Road, Finglas, Finglas, Dublin 11",3,1,79.0,Dublin 11, Finglas,5000.0
2465,2950000,"Frankfort House 79 Mount Merrion Avenue Blackrock, Blackrock, Co. Dublin",5,5,465.0,Blackrock, Blackrock,6344.0
2466,875000,"6 Oakley Park, Clontarf, Dublin 3",5,2,158.0,Dublin 3, Clontarf,5538.0
2467,275000,"66 Belmayne Park South, Balgriffin, Belmayne",2,2,70.0,Dublin 13, Balgriffin,3929.0
2468,375000,"38 Lohunda Crescent, Clonsilla, Dublin 15",4,2,107.0,Dublin 15, Clonsilla,3505.0
2469,400000,"473 Blackhorse Avenue, Dublin 7",2,1,62.0,Dublin 7,473 Blackhorse Avenue,6452.0
2470,825000,"16 Palmerston Place, Phibsborough, Dublin 7",4,3,182.0,Dublin 7, Phibsborough,4533.0
2471,335000,"61 The Oak, Parkview, Stepaside, Dublin 18",2,2,76.0,Dublin 18, Stepaside,4408.0
2472,499000,"Apartment 88, Seamount Apartments, Booterstown, Co. Dublin",3,2,100.0,Blackrock, Booterstown,4990.0
2473,595000,"7 Ashton Grove, Knocklyon, Dublin 16",4,2,125.0,Dublin 16, Knocklyon,4760.0
2474,595000,"42 Watson Avenue, Killiney, Co. Dublin",4,1,128.0,Glenageary, Killiney,4648.0
2475,495000,"13 Vico Rock, Sorrento Road, Dalkey, Co. Dublin",2,1,50.0,Glenageary, Dalkey,9900.0
2476,390000,"Apartment 445, Cowper Downs, Dublin 6W",2,1,68.0,Dublin 6W, Cowper Downs,5735.0
2477,445000,"Apt 58 Block 3 The Watermill, Watermill Road, Raheny, Dublin 5",2,2,76.0,Dublin 5, Raheny,5855.0
2478,895000,"28 Orwell Road, Rathgar, Dublin 6",4,1,110.0,Dublin 6, Rathgar,8136.0
2479,525000,"74 Greentrees Road, Manor Estate, D12XE16, Dublin 12",3,1,113.0,Dublin 12, D12XE16,4646.0
2480,410000,"44 Forest Avenue, Kingswood Heights, Tallaght, Dublin 24",3,2,109.0,Dublin 24, Tallaght,3761.0
2481,1700000,"32 Morehampton Road, Donnybrook, Donnybrook, Dublin 4",4,2,225.0,Dublin 4, Donnybrook,7556.0
2482,800000,"BRUNOS, 2A Oxmantown Road, Dublin 7",3,2,123.0,Dublin 7, 2A Oxmantown Road,6504.0
2483,445000,"Apartment 53, Hazelbrook, Dundrum, Dublin 14",2,2,75.0,Dublin 14, Dundrum,5933.0
2484,360000,"10 Fortlawn Park, Clonsilla, Clonsilla, Dublin 15",3,1,85.0,Dublin 15, Clonsilla,4235.0
2485,645000,"Whiteoaks Lodge Stillorgan Road Donnybrook Dublin 4, Donnybrook, Dublin 4",3,2,80.0,Dublin 4, Donnybrook,8062.0
2486,420000,"42 Beechwood Gate, Hansfield, Clonee, Dublin 15",3,3,110.0,Dublin 15, Clonee,3818.0
2487,750000,"Burrow Lodge, 46B Howth Road, Sutton, Dublin 13",4,3,119.0,Dublin 13, Sutton,6303.0
2488,279950,"99 Latchford Square, Castaheany, Clonee, Dublin 15",2,2,69.0,Dublin 15, Clonee,4057.0
2489,520000,"36 Maryville Road, Raheny, Dublin 5",3,1,90.0,Dublin 5, Raheny,5778.0
2490,895000,"29 Delbrook Park, Ballinteer Road, Ballinteer, Dublin 16",5,3,191.0,Dublin 16, Ballinteer,4686.0
2492,325000,"9A Kildare Road, Crumlin, Dublin 12",3,2,77.0,Dublin 12, Crumlin,4221.0
2493,695000,"10-12 Swan Place, Donnybrook, Dublin 4",2,2,140.0,Dublin 4, Donnybrook,4964.0
