,price,address,bedrooms,bathrooms,floor_area
1429,"€2,295,000 ","Homestead, Homestead, 19 Rathdown Park, Terenure, Dublin 6W",4 Bed,4 Bath,329 m²
1430,"€475,000 ","6 Findlater Street Glasthule, Glasthule, Co. Dublin",2 Bed,1 Bath,47 m²
1431,"€385,000 ","19 Meadow Court, Stillorgan Park, Stillorgan, Co. Dublin",2 Bed,2 Bath,80 m²
1432,"€950,000 ","31 The Drive, Cypress Downs, Templeogue, Dublin 6W",4 Bed,3 Bath,198 m²
1433,"€515,000 ","7 Llewellyn Way, Rathfarnham, Rathfarnham, Dublin 14",3 Bed,1 Bath,80 m²
1434,"€305,000 ","42 Cromcastle Avenue, Kilmore West, Kilmore, Dublin 5",4 Bed,1 Bath,96 m²
1435,"€295,000 ","3 Griffith Road, Glasnevin, Dublin 11",3 Bed,1 Bath,75 m²
1436,"€295,000 ","Apartment 109, 35-38 Mountjoy Square South, Dublin 1",2 Bed,1 Bath,43 m²
1437,"€189,000 ","Apartment 45, The Academy, Park West, Dublin 12",1 Bed,1 Bath,50 m²
1438,"€400,000 ","Jabulani, 31 Windmill Road, Crumlin, Dublin 12",3 Bed,1 Bath,103 m²
1439,"€300,000 ","19 Woodford Villas, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,80 m²
1440,"€615,000 ","155 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 16",3 Bed,2 Bath,120 m²
1441,"€295,000 ","Saint Anthony, 18 Glin Road, Coolock, Dublin 5",3 Bed,1 Bath,84 m²
1442,"€320,000 ","26 Latchford Square, Clonee, Dublin 15",3 Bed,3 Bath,105 m²
1443,"€275,000 ","Apartment 39, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",1 Bed,1 Bath,59 m²
1444,"€565,000 ","16 Brighton Gardens, Rathgar, Rathgar, Dublin 6",2 Bed,2 Bath,72 m²
1445,"€425,000 ","35 Grove Park Road, Glasnevin, Dublin 11",3 Bed,1 Bath,85 m²
1446,"€295,000 ","124 Cashel Avenue, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,81 m²
1447,"€390,000 ","66 Oxmantown Road, Dublin 7",2 Bed,1 Bath,69 m²
1448,"€279,950 ","Apartment 64, The Sycamore, Parkview, Stepaside, Dublin 18",1 Bed,1 Bath,53 m²
1449,"€925,000 ","35 Woodley Park, Kilmacud, Kilmacud, Dublin 14",4 Bed,2 Bath,148 m²
1450,"€850,000 ","13 Kincora Park, Clontarf, Dublin 3",4 Bed,3 Bath,145 m²
1451,"€210,000 ","24 Morrow House, The Coast, Baldoyle, Dublin 13",1 Bed,1 Bath,52 m²
1452,"€649,950 ","97A Beech Grove Cottages, Cabinteely, Dublin 18",3 Bed,3 Bath,113 m²
1453,"€3,750,000 ","26 Elgin Road, Ballsbridge, Dublin 4",5 Bed,5 Bath,479 m²
1454,"€275,000 ","122 Millbrook Avenue, Kilbarrack, Dublin 5",2 Bed,1 Bath,75 m²
1455,"€220,000 ","40 Buckler, Bertram Court, Christchurch, Dublin 8",1 Bed,1 Bath,32 m²
1456,"€395,000 ","53 Glenshesk Road, Whitehall, Whitehall, Dublin 9",3 Bed,1 Bath,95 m²
1457,"€595,000 ","62 Belgrove Lawn, Chapelizod, Dublin 20",4 Bed,2 Bath,135 m²
1458,"€895,000 ","92 Temple Road, Seapoint, Blackrock, Co. Dublin",3 Bed,2 Bath,103 m²
1459,"€325,000 ","105 The Beech, Grange Hall, Rathfarnham, Dublin 16",2 Bed,2 Bath,76 m²
1460,"€775,000 ","27 Hatch Place South City Centre Dublin 2, Dublin 2",2 Bed,4 Bath,151 m²
1461,"€595,000 ","2 Rear 93 Booterstown Avenue Booterstown, Booterstown, Co. Dublin",2 Bed,2 Bath,85 m²
1462,"€535,000 ","3 Sandyford Hall Drive, Sandyford, Dublin 18",3 Bed,1 Bath,102 m²
1463,"€575,000 ","43 Meadowbank, Bushy Park Road, Terenure, Dublin 6",3 Bed,3 Bath,90 m²
1464,"€545,000 ","1A Glenpark Road, Palmerstown, Dublin 20",4 Bed,2 Bath,117 m²
1465,"€550,000 ","8 Poddle Park, Kimmage, Dublin 12",3 Bed,2 Bath,117 m²
1466,"€374,950 ","Apartment 50, The Ash, Parkview, Stepaside, Dublin 18",2 Bed,2 Bath,84 m²
1467,"€495,000 ","8 Riverwood Square, Castleknock, Dublin 15",3 Bed,3 Bath,106 m²
1468,"€1,785,000 ","89 Saint Stephen's Green, Dublin 2",3 Bed,3 Bath,244 m²
1469,"€550,000 ","Apartment 20, Blackwater House, Dublin 1",3 Bed,2 Bath,93 m²
1470,"€245,000 ","485C Bluebell Avenue, Bluebell, Bluebell, Dublin 12",3 Bed,2 Bath,88 m²
1471,"€429,950 ","58 Eden Villas, Glasthule, Co. Dublin",2 Bed,1 Bath,64 m²
1472,"€625,000 ","90 Dollymount Park, Clontarf, Dollymount, Dublin 3",3 Bed,1 Bath,104 m²
1473,"€6,750,000 ","Dungriffan Sydney Parade Avenue Sandymount Dublin 4, Sandymount, Dublin 4",6 Bed,5 Bath,595 m²
1474,"€410,000 ","4 Latchford Court, Castaheany, Clonee, Dublin 15",3 Bed,4 Bath,116 m²
1475,"€550,000 ","2 Bere Haven Pilot View Harbour Road, Dalkey, Co. Dublin",2 Bed,2 Bath,74 m²
1476,"€230,000 ","Apartment 22, Floraville, Sarsfield Road, Inchicore, Dublin 8",2 Bed,1 Bath,56 m²
1477,"€210,000 ","Apartment 5, Rosebank View, Ninth Lock Road, Clondalkin, Dublin 22",2 Bed,2 Bath,67 m²
1478,"€475,000 ","63 West Road, East Wall, Dublin 3",2 Bed,1 Bath,87 m²
1479,"€450,000 ","96 Loreto Avenue, Rathfarnham, Dublin 14",2 Bed,1 Bath,80 m²
1480,"€495,000 ","15 Brookwood Lawn, Artane, Dublin 5",3 Bed,1 Bath,116 m²
1481,"€425,000 ","3 Darley Street, Harolds Cross, Harold's Cross, Dublin 6",2 Bed,1 Bath,60 m²
1482,"€1,295,000 ","33 Nutley Park, Donnybrook, Dublin 4",3 Bed,2 Bath,152 m²
1483,"€330,000 ","35 The Willows, Monkstown Valley, Monkstown, Co. Dublin",1 Bed,1 Bath,45 m²
1484,"€495,000 ","71 Grange Park Road, Raheny, Dublin 5",4 Bed,2 Bath,146 m²
1485,"€475,000 ","Apartment 55, Hill of Down House, Dublin 1",2 Bed,2 Bath,91 m²
1486,"€515,000 ","53 Harbour Court, George's Place, Dun Laoghaire, Co. Dublin",2 Bed,2 Bath,72 m²
1487,"€350,000 ","Apartment 72, Castle Gate Apartments, Dublin 2",1 Bed,1 Bath,40 m²
1488,"€270,000 ","Apartment 6, Kearn's Court, Kearn's Place, Dublin 8",1 Bed,1 Bath,53 m²
1489,"€700,000 ","24 Orwell Road, Rathgar, Rathgar, Dublin 6",4 Bed,2 Bath,117 m²
1490,"€335,000 ","Apartment 47, Block 3, The Watermill, Bettyglen, Raheny, Dublin 5",2 Bed,2 Bath,63 m²
1491,"€4,750,000 ","Military Road Killiney, Killiney, Co. Dublin",7 Bed,4 Bath,555 m²
1492,"€545,000 ","LOT 2, LOT 2, 87 Delwood Drive, Castleknock, Dublin 15",4 Bed,3 Bath,138 m²
1493,"€450,000 ","145 Grianan Fidh, Aiken's Village, Sandyford, Dublin 18",3 Bed,3 Bath,125 m²
1494,"€300,000 ","89 Dunmanus Road, Cabra, Cabra, Dublin 7",2 Bed,1 Bath,62 m²
1495,"€550,000 ","398 Nutgrove Avenue, Churchtown, Churchtown, Dublin 14",3 Bed,1 Bath,80 m²
1496,"€975,000 ","4 Vesey Mews, Monkstown, Co. Dublin",3 Bed,2 Bath,103 m²
1497,"€525,000 ","47 Hollywoodrath Crescent, Hollystown, Dublin 15",4 Bed,3 Bath,138 m²
1498,"€535,000 ","17 Glencairn Walk, The Gallops, Leopardstown, Dublin 18",3 Bed,1 Bath,84 m²
1499,"€450,000 ","10 Shanowen Grove, Santry, Santry, Dublin 9",3 Bed,2 Bath,103 m²
1500,"€350,000 ","56 Monksfield Grove, Clondalkin, Dublin 22",3 Bed,3 Bath,99 m²
1501,"€595,000 ","Apartment 3, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,50 m²
1502,"€595,000 ","Apartment 1, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,49 m²
1503,"€595,000 ","Apartment 2, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,50 m²
1504,"€1,650,000 ","Hillcrest, 24 Cambridge Terrace, Dun Laoghaire, Co. Dublin",6 Bed,3 Bath,292 m²
1505,"€430,000 ","41 Red Arches Park, Baldoyle, Dublin 13",3 Bed,3 Bath,119 m²
1506,"€450,000 ","99 Sycamore Road, Finglas, D11EF85, Dublin 11",3 Bed,1 Bath,121 m²
1507,"€525,000 ","32 Brookfield, Kimmage, Dublin 12",4 Bed,4 Bath,137 m²
1508,"€750,000 ","24 Orlagh Rise, Scholarstown Road, Knocklyon, Dublin 16",5 Bed,3 Bath,157 m²
1509,"€349,950 ","15 Monastery Gate Close, Clondalkin, Dublin 22",3 Bed,3 Bath,91 m²
1510,"€650,000 ","65 Lakelands Close, Stillorgan, Co. Dublin",4 Bed,2 Bath,130 m²
1511,"€365,000 ","Apartment 424, Olcovar, Shankill, Dublin 18",2 Bed,2 Bath,70 m²
1512,"€2,650,000 ","6 Orwell Park, Rathgar, Rathgar, Dublin 6",6 Bed,4 Bath,302 m²
1513,"€600,000 ","Marthaville, 14 Robin Villas, Palmerstown, Dublin 20",3 Bed,3 Bath,186 m²
1514,"€595,000 ","80 Meadow Vale, Cabinteely, Co. Dublin",4 Bed,2 Bath,133 m²
1515,"€3,800,000 ","66 Fitzwilliam Square North, Dublin 2",4 Bed,2 Bath,672 m²
1516,"€520,000 ","13 Arran Quay Terrace, Smithfield, Dublin 7",3 Bed,1 Bath,96 m²
1517,"€375,000 ","3 Seaview Court, Clontarf Road, Clontarf, Dublin 3",2 Bed,1 Bath,65 m²
1518,"€625,000 ","11 Trimleston Drive, Booterstown, Co. Dublin",3 Bed,1 Bath,103 m²
1519,"€550,000 ","23 St. Enda's Drive, Rathfarnham, Dublin 14",3 Bed,2 Bath,110 m²
1520,"€850,000 ","152 Avondale Road, Killiney, Co. Dublin",5 Bed,2 Bath,202 m²
1521,"€995,000 ","5 Bulloch Harbour Dalkey, Dalkey, Co. Dublin",3 Bed,2 Bath,150 m²
1522,"€2,350,000 ","4 Cambridge Terrace Ranelagh Dublin 6, Ranelagh, Dublin 6",5 Bed,4 Bath,257 m²
1523,"€450,000 ","Apt 43 Block F Milners Square, Santry, Dublin 9",3 Bed,2 Bath,120 m²
1524,"€395,000 ","34 Comeragh Road, Drimnagh, Dublin 12",3 Bed,1 Bath,64 m²
1525,"€350,000 ","21 Saint Conleth's Road, Walkinstown, Walkinstown, Dublin 12",3 Bed,1 Bath,85 m²
1526,"€330,000 ","185 Clonard Road, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,87 m²
1527,"€200,000 ","27 Cherrywood Park, Clondalkin, Clondalkin, Dublin 22",2 Bed,1 Bath,49 m²
1528,"€370,000 ","29 Churchwell Mews, Belmayne, Belmayne",3 Bed,3 Bath,142 m²
1529,"€425,000 ","14 Herberton Drive, Rialto, Dublin 8",3 Bed,1 Bath,84 m²
1530,"€330,000 ","Apartment 65, Block A, The Timber Mill, Kilmore Road, Artane, Dublin 5",2 Bed,2 Bath,70 m²
1531,"€400,000 ","Apartment 28, Longford House, Dublin 1",2 Bed,2 Bath,75 m²
1532,"€535,000 ","Apartment 11, House 2, Linden Court, Blackrock, Co. Dublin",2 Bed,2 Bath,85 m²
1533,"€440,000 ","6 St Anne's Road, Drumcondra, Dublin 9",2 Bed,3 Bath,71 m²
1534,"€650,000 ","10 Diswellstown Avenue, Hamilton Park, Castleknock, Dublin 15",4 Bed,4 Bath,150 m²
1535,"€575,000 ","24 Riversdale Court, Queen's Park, Monkstown, Co. Dublin",3 Bed,2 Bath,88 m²
1536,"€400,000 ","Bradda, 7 Lorcan Crescent, Santry, Dublin 9",3 Bed,1 Bath,90 m²
1537,"€430,000 ","45 Blessington Lane, North Circular Road, Dublin 7",3 Bed,2 Bath,90 m²
1538,"€425,000 ","6 Russell Avenue, Drumcondra, Drumcondra, Dublin 3",4 Bed,4 Bath,80 m²
1539,"€475,000 ","20 St Brendan's Crescent, Greenhills, Walkinstown, Dublin 12",4 Bed,2 Bath,124 m²
1540,"€550,000 ","41 Sommerville, Dundrum, Dublin 14",3 Bed,2 Bath,90 m²
1541,"€475,000 ","11 Lennox Place, South Circular Road, Dublin 8",2 Bed,1 Bath,55 m²
1542,"€575,000 ","21 Limekiln Park, Manor Estate, Terenure, Dublin 12",3 Bed,3 Bath,150 m²
1543,"€225,000 ","Apartment 58, 16 King's Inns Street, Dublin 1",1 Bed,1 Bath,46 m²
1544,"€625,000 ","6 Corbawn Grove, Shankill, Dublin 18",4 Bed,3 Bath,138 m²
1545,"€750,000 ","14 Ashlawn Ballinteer Road Dundrum Dublin 16, Dundrum, Dublin 16",4 Bed,3 Bath,135 m²
1546,"€425,000 ","55 Parkvale, Baldoyle, Baldoyle, Dublin 13",3 Bed,1 Bath,102 m²
1547,"€1,150,000 ","2 Carraig Grennane, Killiney Avenue, Killiney, Co. Dublin",4 Bed,3 Bath,232 m²
1548,"€640,000 ","21 Cloister Grove, Carysfort Avenue, Blackrock, Co. Dublin",3 Bed,2 Bath,107 m²
1549,"€1,050,000 ","4 Prospect Hill, Blackrock, Co. Dublin",5 Bed,3 Bath,152 m²
1550,"€450,000 ","Apartment 104 Belfield Park, Mount Merrion, Co. Dublin",2 Bed,1 Bath,70 m²
1551,"€515,000 ","4 The Rise, Carrickmines Manor, Carrickmines, Dublin 18",3 Bed,2 Bath,133 m²
1552,"€350,000 ","Apartment 26, Block A, Smithfield Gate, Dublin 7",1 Bed,1 Bath,43 m²
1553,"€395,000 ","1 Laurence Court, Mount Argus Road, Harold's Cross, Dublin 6W",3 Bed,1 Bath,80 m²
1554,"€295,000 ","10A Bedford Court, Kimmage Road Lower, Kimmage, Dublin 6W",2 Bed,1 Bath,48 m²
1555,"€265,000 ","18 Mayeston Rise, Saint Margaret's Road, Finglas, Dublin 11",2 Bed,2 Bath,75 m²
1556,"€375,000 ","20 Glenpark Road, Woodfarm Court, Palmerstown, Dublin 20",3 Bed,2 Bath,104 m²
1557,"€349,000 ","208 Bunting Road, Walkinstown, Walkinstown, Dublin 12",3 Bed,1 Bath,91 m²
1558,"€265,000 ","85 Erris Square, Waterville, Blanchardstown, Dublin 15",2 Bed,2 Bath,74 m²
1559,"€550,000 ","22 Llewellyn Court, Rathfarnham, Dublin 16",3 Bed,1 Bath,80 m²
1560,"€1,300,000 ","Highfield Lodge, 38 Highfield Road, Rathgar, Dublin 6",4 Bed,2 Bath,188 m²
1561,"€200,000 ","Apartment 13, The Iona, Prospect Hill, Finglas, Dublin 11",1 Bed,1 Bath,40 m²
1562,"€1,100,000 ","39 Thornhill Road Mount Merrion, Mount Merrion, Co. Dublin",3 Bed,2 Bath,140 m²
1563,"€374,950 ","Apartment 40, The Ash, Parkview, Belarmine, Stepaside, Dublin 18",2 Bed,2 Bath,85 m²
1564,"€700,000 ","1A The Rise, Griffith Avenue, Glasnevin, Dublin 9",7 Bed,5 Bath,147 m²
1565,"€735,000 ","33 Pinewood Park, Rathfarnham, Dublin 14",5 Bed,2 Bath,156 m²
1566,"€375,000 ","38 Whitechurch View, Rathfarnham, Dublin 16",3 Bed,1 Bath,100 m²
1567,"€375,000 ","Apartment 17, Portobello Dock, Portobello, Dublin 8",2 Bed,2 Bath,56 m²
1568,"€795,000 ","2 Silchester Crescent, Glenageary, Co. Dublin",3 Bed,2 Bath,117 m²
1569,"€424,950 ","28 Ardbrugh Road, Dalkey, Co. Dublin",2 Bed,1 Bath,64 m²
1570,"€445,000 ","20 Lennox Place Portobello Dublin 8, Portobello, Dublin 8",1 Bed,1 Bath,55 m²
1571,"€280,000 ","39 Marlfield Green, Kiltipper, Tallaght, Dublin 24",3 Bed,2 Bath,107 m²
1572,"€220,000 ","16A Ballymount Square, Ballymount Road Lower, Ballymount, Dublin 12",1 Bed,1 Bath,60 m²
1573,"€410,000 ","19 The Warehouse, Clanbrassil Terrace, Clanbrassil Street Lower, Dublin 8",1 Bed,2 Bath,110 m²
1574,"€550,000 ","43 Marian Crescent, Rathfarnham, Dublin 14",3 Bed,1 Bath,103 m²
1575,"€1,250,000 ","66 Grosvenor Lane, Rathmines, Dublin 6",4 Bed,3 Bath,180 m²
1576,"€685,000 ","71 Peck's Lane, Castleknock, Dublin 15",4 Bed,3 Bath,124 m²
1577,"€585,000 ","1 Beech Lodge, Farmleigh, Castleknock, Dublin 15",2 Bed,2 Bath,97 m²
1578,"€395,000 ","14 Dean Swift Green, Glasnevin, Glasnevin, Dublin 11",3 Bed,1 Bath,85 m²
1579,"€450,000 ","Parkcliff, 62 Culmore Road, Palmerstown, Dublin 20",4 Bed,3 Bath,165 m²
1580,"€2,250,000 ","Undercliff, Slate Cabin Lane, Sandyford, Dublin 18",4 Bed,3 Bath,250 m²
1581,"€435,000 ","16 Springlawn Road, Blanchardstown, Dublin 15",4 Bed,2 Bath,105 m²
1582,"€695,000 ","Apartment 20, Les Buissonnets, Blackrock, Co. Dublin",3 Bed,2 Bath,136 m²
1583,"€925,000 ","58 Mount Argus Road, Harold's Cross, Harold's Cross, Dublin 6",3 Bed,2 Bath,178 m²
1584,"€335,000 ","33 East Wall Road, East Wall, Dublin 3",3 Bed,1 Bath,75 m²
1585,"€299,500 ","10B Greencastle Drive, Coolock, Coolock, Dublin 5",3 Bed,2 Bath,87 m²
1586,"€450,000 ","32 Bancroft Park, Tallaght, Tallaght, Dublin 24",4 Bed,2 Bath,161 m²
1587,"€370,000 ","10 Cherryfield Close, Hartstown, Clonsilla, Dublin 15",4 Bed,2 Bath,90 m²
1588,"€750,000 ","407 North Circular Road, North Circular Road, Dublin 7",4 Bed,2 Bath,162 m²
1589,"€470,000 ","Apartment 4, Sycamore Hall, Leopardstown, Dublin 18",2 Bed,2 Bath,90 m²
1590,"€425,000 ","50 Bath Street, Irishtown, Irishtown, Dublin 4",2 Bed,1 Bath,65 m²
1591,"€550,000 ","35 The Heights, Woodpark, Ballinteer, Dublin 16",2 Bed,3 Bath,89 m²
1592,"€520,000 ","83 Rory O'Connor Park, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,86 m²
1593,"€725,000 ","Fancroft, Upper Churchtown Road, Churchtown, Dublin 14",3 Bed,2 Bath,108 m²
1594,"€475,000 ","40 Stannaway Road, Kimmage, Dublin 12",3 Bed,2 Bath,82 m²
1595,"€475,000 ","89 Shanliss Avenue, Santry, Dublin 9",4 Bed,2 Bath,135 m²
1596,"€2,350,000 ","Pinehurst, Hainault Road, Foxrock, Dublin 18",4 Bed,4 Bath,277 m²
1597,"€330,000 ","Apartment 4, Block 1, Seamount, Blackrock, Co. Dublin",1 Bed,1 Bath,48 m²
1598,"€950,000 ","Apartments 20A, 20B, 20C & 20D Slievebloom Road, Drimnagh, Dublin 12",8 Bed,4 Bath,214 m²
1599,"€360,000 ","68 Swans Nest Avenue, Kilbarrack, Dublin 5",4 Bed,1 Bath,92 m²
1600,"€615,000 ","37A Ashtown Grove, Navan Road (D7), Dublin 7",3 Bed,3 Bath,122 m²
1601,"€399,000 ","76 Loughlinstown Wood, Glenageary, Co. Dublin",3 Bed,1 Bath,107 m²
1602,"€245,000 ","6 Fernwood Close, Springfield, Tallaght, Dublin 24",3 Bed,1 Bath,80 m²
1603,"€295,000 ","12 Windmill Park, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,71 m²
1604,"€349,000 ","318 Mourne Road, Drimnagh, Drimnagh, Dublin 12",2 Bed,1 Bath,96 m²
1605,"€219,000 ","16 Dunsink Avenue, Finglas West, Finglas, Dublin 11",3 Bed,1 Bath,71 m²
1606,"€290,000 ","Apartment 14, The Plaza, Ballymun, Dublin 9",2 Bed,2 Bath,62 m²
1607,"€825,000 ","1 Kingsland Park Church, Portobello, Dublin 8",2 Bed,3 Bath,94 m²
1608,"€310,000 ","55 Waterville Terrace, Waterville, Blanchardstown, Dublin 15",3 Bed,3 Bath,103 m²
1609,"€3,500,000 ","Tresillian House, Brighton Road, Foxrock, Dublin 18",5 Bed,4 Bath,414 m²
1610,"€595,000 ","107 Tudor Lawns, Foxrock, Foxrock, Dublin 18",3 Bed,3 Bath,100 m²
1611,"€445,000 ","104 Walsh Road, Drumcondra, Dublin 9",3 Bed,2 Bath,81 m²
1612,"€350,000 ","208 Bracken Hill, Sandyford, Dublin 18",3 Bed,2 Bath,93 m²
1613,"€625,000 ","28 College Drive, Terenure, Dublin 6W",3 Bed,2 Bath,114 m²
1614,"€399,950 ","164 Kennelsfort Road Upper, Palmerstown, Palmerstown, Dublin 20",4 Bed,3 Bath,127 m²
1615,"€395,000 ","32 Turnberry Square, Baldoyle, Baldoyle, Dublin 13",3 Bed,3 Bath,108 m²
1616,"€475,000 ","Apartment 1, Hanover Wharf, Grand Canal Dock, Dublin 2",2 Bed,2 Bath,74 m²
1617,"€750,000 ","MAIN STREET PIZZA, Unit 2, Main Road, Tallaght, Dublin 24",2 Bed,2 Bath,164 m²
1618,"€189,000 ","Apartment 28, Rath Geal, Clondalkin, Dublin 22",1 Bed,1 Bath,53 m²
1619,"€4,950,000 ","6 Shrewsbury Gardens, The Collection, Ballsbridge, Dublin 4",5 Bed,4 Bath,397 m²
1620,"€1,200,000 ","41 Orwell Place, Marinaella, Rathgar, Dublin 6",3 Bed,2 Bath,130 m²
1621,"€2,950,000 ","Clonskeagh Castle, 80 Whitebeam Road, Clonskeagh, Dublin 14",7 Bed,5 Bath,620 m²
1622,"€1,250,000 ","9 Garville Avenue, Rathgar, Dublin 6",5 Bed,1 Bath,175 m²
1623,"€1,100,000 ","Milleen, Milleen, 34 Friarsland Road, Goatstown, Dublin 14",6 Bed,3 Bath,234 m²
1624,"€525,000 ","173 Pearse Road, Sallynoggin, Co. Dublin",3 Bed,3 Bath,126 m²
1625,"€895,000 ","16 Kenilworth Lane West, Rathmines, Dublin 6",4 Bed,2 Bath,130 m²
1626,"€495,000 ","29 All Saints Park, Raheny, Dublin 5",3 Bed,2 Bath,97 m²
1627,"€525,000 ","2 Woodstown Heath, Knocklyon, Dublin 16",3 Bed,3 Bath,102 m²
1628,"€330,000 ","Apartment 68, Wyckham Place, Dundrum, Dublin 14",1 Bed,1 Bath,47 m²
1629,"€275,000 ","19 Ashmount, Blakestown Road, Blanchardstown, Dublin 15",3 Bed,2 Bath,84 m²
1630,"€320,000 ","2 Bradogue Court, Annamoe Road, Cabra, Dublin 7",2 Bed,2 Bath,69 m²
1631,"€545,000 ","81 Templeroan Avenue, Knocklyon, Dublin 16",3 Bed,3 Bath,98 m²
1632,"€875,000 ","2 Park View, Blackrock, Co. Dublin",4 Bed,3 Bath,166 m²
1633,"€485,000 ","148 O Rourke Park Sallynoggin, Sallynoggin, Co. Dublin",3 Bed,1 Bath,88 m²
1634,"€995,000 ","7 Warren Lodge, Sutton, Sutton, Dublin 13",4 Bed,3 Bath,230 m²
1635,"€320,000 ","54 Annagh Court, Waterville, Blanchardstown, Dublin 15",3 Bed,3 Bath,101 m²
1636,"€1,595,000 ","Fairfield Villa, Fairfield Villa, 20 Fairfield Park, Rathgar, D06YH51, Dublin 6",5 Bed,5 Bath,315 m²
1637,"€325,000 ","32 Collins Avenue, Donnycarney, Dublin 9",3 Bed,2 Bath,85 m²
1638,"€350,000 ","19 Melville Grove, Finglas, Dublin 11",4 Bed,3 Bath,118 m²
1639,"€535,000 ","14 Turlough Gardens, Off Philipsburgh Avenue, Fairview, Dublin 3",3 Bed,1 Bath,97 m²
1640,"€450,000 ","39 Saint Brigid's Road, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,140 m²
1641,"€370,000 ","248 Larkhill Road, Whitehall, Whitehall, Dublin 9",2 Bed,1 Bath,76 m²
1642,"€245,000 ","Apartment 79, Block 3, Parkgate Place, Dublin 8",1 Bed,1 Bath,49 m²
1643,"€345,000 ","35 Churchwell Avenue, Belmayne, Balgriffin, Dublin 13",3 Bed,3 Bath,127 m²
1644,"€535,000 ","""Abbey Lodge"", ""Abbey Lodge"", 1a Maple Lawn, Castleknock, Dublin 15",3 Bed,3 Bath,91 m²
1645,"€825,000 ","40 Churchtown Road Upper, Churchtown, Dublin 14",4 Bed,2 Bath,142 m²
1646,"€725,000 ","54 Highthorn Park, Glenageary, Dun Laoghaire, Co. Dublin",3 Bed,2 Bath,130 m²
1647,"€295,000 ","2 Roebuck Mews, The Palms, Mount Merrion, Co. Dublin",1 Bed,1 Bath,55 m²
1648,"€495,000 ","502 Orwell Park Way, Templeogue, Dublin 16",3 Bed,1 Bath,102 m²
1649,"€365,000 ","43 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2 Bed,2 Bath,73 m²
1650,"€625,000 ","6 Wolverton Glen Castlepark Road Dalkey, Dalkey, Co. Dublin",3 Bed,2 Bath,84 m²
1651,"€265,000 ","Apartment 119, Highgrove, Mount Talbot, Monastery Road, Clondalkin, Dublin 22",2 Bed,2 Bath,83 m²
1652,"€725,000 ","9 Cypress Lawn, Templeogue, Dublin 6W",4 Bed,2 Bath,132 m²
1653,"€295,000 ","12 Thomas Davis Street West, Inchicore, D08R3HE, Dublin 8",2 Bed,1 Bath,55 m²
1654,"€595,000 ","5 St Albans Road, South Circular Road, Dublin 8",2 Bed,1 Bath,85 m²
1655,"€450,000 ","75 Raphoe Road, Crumlin, Crumlin, Dublin 12",3 Bed,2 Bath,104 m²
1656,"€255,000 ","59 Waterville Terrace, Blanchardstown, Blanchardstown, Dublin 15",2 Bed,2 Bath,72 m²
1657,"€240,000 ","126 Saint Margaret's Road, Finglas, Dublin 11",2 Bed,2 Bath,70 m²
1658,"€580,000 ","6 Crosstrees, Main Street, Howth, Dublin 13",2 Bed,2 Bath,83 m²
1659,"€495,000 ","30 St. Josephs Crescent (New Build), Clonsilla, Dublin 15",3 Bed,2 Bath,106 m²
1660,"€149,950 ","Apartment 97, Block B, Newtown Court, Newtown Court Way, Coolock, Dublin 5",2 Bed,1 Bath,61 m²
1661,"€450,000 ","48A Cherrywood Loughlinstown, Loughlinstown, Co. Dublin",3 Bed,2 Bath,85 m²
1662,"€1,695,000 ","6 Marlborough Park Glenageary, Glenageary, Co. Dublin",5 Bed,4 Bath,279 m²
1663,"€680,000 ","12 The Pidgeon House, South Lotts Road, Dublin 4",3 Bed,3 Bath,110 m²
1664,"€360,000 ","Apartment 104, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15",2 Bed,2 Bath,81 m²
1665,"€995,000 ","68 Knocknashee, Goatstown, Dublin 14",4 Bed,2 Bath,164 m²
1666,"€545,000 ","18 Cedarview, Northwood Avenue, Northwood, Santry, Dublin 9",4 Bed,3 Bath,143 m²
1667,"€1,400,000 ","San Antonio, 46 Merton Drive, Ranelagh, Dublin 6",4 Bed,2 Bath,155 m²
1668,"€495,000 ","5 Woodstown Hill, Knocklyon, Dublin 16",3 Bed,3 Bath,95 m²
1669,"€485,000 ","Apartment 23, Merchamp, Seafield Road East, Clontarf, Dublin 3",3 Bed,2 Bath,140 m²
1670,"€495,000 ","192b Iveragh Road, Whitehall, Dublin 9",2 Bed,1 Bath,83 m²
1671,"€535,000 ","192a Iveragh Road, Whitehall, Dublin 9",3 Bed,1 Bath,98 m²
1672,"€750,000 ","1A Longwood Avenue, South Circular Road, Portobello, Dublin 8",3 Bed,2 Bath,88 m²
1673,"€545,000 ","2 Orby Close, The Gallops, Leopardstown, Dublin 18",3 Bed,1 Bath,84 m²
