,price,address,bedrooms,bathrooms,floor_area
1505,"€1,250,000 ","51 Mountpleasant Square, Ranelagh, Dublin 6",4 Bed,3 Bath,207 m²
1506,Price on Application ,"2 Ravens Court, Church Street, Skerries, Co. Dublin",4 Bed,3 Bath,180 m²
1507,"€250,000 ","24 Collis Court, Jugback Lane, Swords, Co. Dublin",2 Bed,2 Bath,76 m²
1508,"€415,000 ","185 Elm Mount Avenue, Beaumont, Dublin 9",3 Bed,1 Bath,94 m²
1509,"€595,000 ","21 Brookville Park, Malahide Road, Artane, Dublin 5",3 Bed,1 Bath,108 m²
1510,"€465,000 ","6 Saint John's Road, Clondalkin, Clondalkin, Dublin 22",5 Bed,2 Bath,136 m²
1511,"€375,000 ","6 Saint Edmunds Park, Lucan, Co. Dublin",3 Bed,3 Bath,109 m²
1512,"€249,000 ","62 Birchwood Drive, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,83 m²
1513,"€1,100,000 ","5 Saint Pancras Avenue, Terenure, Dublin 6W",4 Bed,3 Bath,186 m²
1514,"€290,000 ","46 Errigal Road, Drimnagh, Drimnagh, Dublin 12",3 Bed,1 Bath,89 m²
1515,"€200,000 ","Apartment 3, Windmill Park, Windmill Terrace, Clonsilla, Dublin 15",1 Bed,1 Bath,50 m²
1516,"€490,000 ","59 Castleknock Laurels, Castleknock, Dublin 15",3 Bed,2 Bath,101 m²
1517,"€350,000 ","64 Parnell Road, Harolds Cross, Crumlin, Dublin 12",2 Bed,1 Bath,60 m²
1518,"€950,000 ","24 Greygates, Mount Merrion, Co. Dublin",5 Bed,1 Bath,145 m²
1519,"€695,000 ","21 Woodlawn Park, Dun Laoghaire, Co. Dublin",4 Bed,2 Bath,118 m²
1520,"€294,950 ","24 Granitefield Mews, Granitefield Manor, Dun Laoghaire, Co. Dublin",1 Bed,1 Bath,50 m²
1521,"€975,000 ","36 Shrewsbury Park, Ballsbridge, Dublin 4",4 Bed,3 Bath,136 m²
1522,"€360,000 ","Apartment 5, Creevagh House, Dublin 14",2 Bed,1 Bath,65 m²
1523,"€475,000 ","Apartment 3, Pintail House, Redcourt Oaks, Seafield Road East, Clontarf, Dublin 3",2 Bed,2 Bath,80 m²
1524,"€1,950,000 ","Argyle, Station Road, Glenageary, Co. Dublin",5 Bed,4 Bath,235 m²
1525,"€425,000 ","73 Gordon Street, Ringsend, Ringsend, Dublin 4",2 Bed,2 Bath,58 m²
1526,"€845,000 ","4 Kingsland Park Church, Portobello, Dublin 8",2 Bed,1 Bath,91 m²
1527,"€380,000 ","Apartment 14, Offington Manor, Sutton, Dublin 13",1 Bed,1 Bath,68 m²
1528,"€830,000 ","6 The Glen, Carrickmines Manor, Glenamuck Road, Carrickmines, Dublin 18",4 Bed,4 Bath,193 m²
1529,"€325,000 ","17 The Glebe, Esker South, Lucan, Co. Dublin",3 Bed,1 Bath,76 m²
1530,"€285,000 ","18 Barnwall Court, Balbriggan, Co. Dublin",3 Bed,3 Bath,86 m²
1531,"€250,000 ","132 The Hardwicke, Smithfield, Dublin 7",1 Bed,1 Bath,39 m²
1532,"€1,200,000 ","24 Ashwood Hall, Back Road, Malahide, Co. Dublin",4 Bed,4 Bath,203 m²
1533,"€895,000 ","18 Yeats Hall Carrickmines Wood Carrickmines Dublin 18, Carrickmines, Dublin 18",3 Bed,3 Bath,135 m²
1534,"€260,000 ","37 Bremore Pastures Drive, Balbriggan, Co. Dublin",3 Bed,3 Bath,90 m²
1535,"€995,000 ","5 Maretimo Villas, Blackrock, Co. Dublin",3 Bed,2 Bath,156 m²
1536,"€1,950,000 ","53 Kenilworth Square South, Rathgar, Dublin 6",5 Bed,3 Bath,440 m²
1537,"€400,000 ","70 Lissadel Drive, Drimnagh, Drimnagh, Dublin 12",3 Bed,1 Bath,87 m²
1538,"€385,000 ","8 St Mochta's Road, Clonsilla, Dublin 15",3 Bed,3 Bath,95 m²
1539,"€235,000 ","63 Seagrave Drive, Finglas, Finglas, Dublin 11",2 Bed,2 Bath,52 m²
1540,"€1,650,000 ","3 Windsor Road, Rathmines, Dublin 6",4 Bed,2 Bath,252 m²
1541,"€995,000 ","12 Leopardstown Lawn, Blackrock, Co. Dublin",5 Bed,3 Bath,184 m²
1542,"€750,000 ","3 Railway Cottages, Ballsbridge, Dublin 4",3 Bed,2 Bath,80 m²
1543,"€570,000 ","10 Cill Eanna, Raheny, Dublin 5",3 Bed,1 Bath,102 m²
1544,"€585,000 ","9 Woodstown Gardens, Knocklyon, Dublin 16",4 Bed,3 Bath,117 m²
1545,"€795,000 ","Rogerstown, Rush, Co. Dublin",4 Bed,3 Bath,206 m²
1546,"€475,000 ","Apartment 29, De Vesci House, Dun Laoghaire, Co. Dublin",2 Bed,2 Bath,66 m²
1547,"€220,000 ","Apartment 71, Deerpark Close, Kiltipper, Tallaght, Dublin 24",2 Bed,1 Bath,69 m²
1548,"€485,000 ","2A Monastery Heath Avenue, Clondalkin, Clondalkin, Dublin 22",4 Bed,3 Bath,124 m²
1549,"€595,000 ","2 Brighton Gardens, Rathgar, Rathgar, Dublin 6",2 Bed,1 Bath,77 m²
1550,"€230,000 ","Apartment 28, Block C, Greenhills Court, Greenhills Road, Tallaght, Dublin 24",2 Bed,1 Bath,80 m²
1551,"€435,000 ","Thomond, 680 Collins Avenue Extension, Whitehall, Dublin 9",3 Bed,2 Bath,112 m²
1552,"€895,000 ","18 Effra Road, Rathmines, Rathmines, Dublin 6",6 Bed,6 Bath,132 m²
1553,"€995,000 ","2 Roseacre, Kilgobbin Road, Sandyford, Dublin 18",5 Bed,3 Bath,213 m²
1554,"€350,000 ","14 Symphony House, Adelaide Road, Dublin 2",1 Bed,1 Bath,48 m²
1555,"€475,000 ","Apartment 205, Longboat Quay South Apartments, Dublin 2",2 Bed,2 Bath,71 m²
1556,"€1,750,000 ","77 Strand Road, Sandymount, Sandymount, Dublin 4",5 Bed,4 Bath,234 m²
1557,"€345,000 "," 94 Glasanaon Road (plus Corner Site), Finglas, Dublin 11",4 Bed,1 Bath,72 m²
1558,"€895,000 ","2 Offington Drive, Sutton, Dublin 13",4 Bed,2 Bath,136 m²
1559,"€260,000 ","7 Garnish Square, Waterville, Blanchardstown, Dublin 15",2 Bed,2 Bath,81 m²
1560,"€445,000 ","15 Connawood Lawn, Old Connaught Avenue, Bray",3 Bed,2 Bath,99 m²
1561,"€580,000 ","50 Foxes Grove, Shankill, Dublin 18",3 Bed,2 Bath,106 m²
1562,"€295,000 ","293 Saint Attracta Road, Cabra, Cabra, Dublin 7",2 Bed,1 Bath,80 m²
1563,"€315,000 ","30 Carrigmore Elms, Citywest, Saggart, Co. Dublin",3 Bed,3 Bath,110 m²
1564,"€439,000 ","66 The Close, Citywest Village, Citywest, Co. Dublin",3 Bed,3 Bath,129 m²
1565,"€1,550,000 ","Ashmere, 77 Marlborough Road, Donnybrook, Dublin 4",3 Bed,4 Bath,244 m²
1566,"€595,000 ","11 Brookfield Court Dartry Dublin 6, Dartry, Dublin 6",3 Bed,2 Bath,102 m²
1567,"€1,495,000 ","8 Stillorgan Park Blackrock, Blackrock, Co. Dublin",4 Bed,4 Bath,220 m²
1568,"€660,000 ","223 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 14",4 Bed,2 Bath,140 m²
1569,"€299,950 ","19 Old Street, Malahide, Co. Dublin",1 Bed,1 Bath,48 m²
1570,"€285,000 ","43 Carrigmore Crescent, Citywest, Co. Dublin",3 Bed,2 Bath,93 m²
1571,"€360,000 ","60 The Water Rill, Waterside, Malahide, Co. Dublin",3 Bed,3 Bath,108 m²
1572,"€3,750,000 ","3 Shrewsbury Gardens, Ballsbridge, Dublin 4",4 Bed,3 Bath,368 m²
1573,"€249,950 ","4 Curragh Hall Court, Tyrellstown, Tyrrelstown, Dublin 15",3 Bed,3 Bath,105 m²
1574,"€369,950 ","Saint Anthony, 11 Mountjoy Street, Phibsborough, Dublin 7",4 Bed,2 Bath,104 m²
1575,"€1,500,000 ","4 Simmons Court, Simmonscourt Road, Ballsbridge, Dublin 4",3 Bed,2 Bath,191 m²
1576,"€850,000 ","7 Craiglands Ardeevin Road Dalkey, Dalkey, Co. Dublin",3 Bed,3 Bath,104 m²
1577,"€240,000 ","14 Millbrook Court, Mount Brown, Dublin 8",1 Bed,1 Bath,41 m²
1578,"€935,000 ","8 The View, Robswall, Malahide, Co. Dublin",4 Bed,3 Bath,187 m²
1579,"€295,000 ","22 Annaly Drive, Ongar, Dublin 15",3 Bed,2 Bath,110 m²
1580,"€320,000 ","158 North Road, Finglas, Dublin 11",3 Bed,1 Bath,82 m²
1581,"€785,000 ","60 Roebuck Downs, Clonskeagh, Clonskeagh, Dublin 14",4 Bed,3 Bath,107 m²
1582,"€495,000 ","2 Redesdale Court, Redesdale Road, Mount Merrion, Co. Dublin",2 Bed,1 Bath,58 m²
1583,"€400,000 ","1 North Circular Road, Dublin 7",2 Bed,2 Bath,75 m²
1584,"€1,750,000 ","3 Ashbrook Terrace, Sallymount Avenue, Ranelagh, Dublin 6",5 Bed,3 Bath,248 m²
1585,"€495,000 ","42 O'Donnell Gardens, Glasthule, Co. Dublin",3 Bed,1 Bath,81 m²
1586,"€325,000 ","10 Ticknock Way, Ticknock Hill, Sandyford, Dublin 18",2 Bed,2 Bath,80 m²
1587,"€350,000 ","Apartment 19, Ros Mor View, Scholarstown Road, Knocklyon, Dublin 16",2 Bed,2 Bath,69 m²
1588,"€520,000 ","27 Hillview Drive, Pottery Road, Dun Laoghaire, Co. Dublin",4 Bed,1 Bath,116 m²
1589,"€325,000 ","52 Walkinstown Drive, Walkinstown, Walkinstown, Dublin 12",2 Bed,1 Bath,57 m²
1590,"€395,000 ","Apartment 36, Block 2, Parklands, Santry, Dublin 9",3 Bed,2 Bath,95 m²
1591,"€239,500 ","12 Newcastle Manor Crescent, Newcastle, Co. Dublin",2 Bed,1 Bath,61 m²
1592,"€545,000 ","74a St Peters Terrace, Howth, Co. Dublin",2 Bed,1 Bath,75 m²
1593,"€1,650,000 ","15 Kenilworth Square, Rathgar, Dublin 6",4 Bed,4 Bath,284 m²
1594,"€435,000 ","6 Stratton Lawn, Adamstown, Lucan, Co. Dublin",4 Bed,3 Bath,132 m²
1595,"€390,000 ","31 Bluebell Avenue, Bluebell, Bluebell, Dublin 12",3 Bed,2 Bath,111 m²
1596,"€230,000 ","Apartment 9, Deerpark Lodge, Kiltipper, Dublin 24",2 Bed,1 Bath,56 m²
1597,"€230,000 ","Apartment 11, Windmill Lodge, Windmill Road, Crumlin, Dublin 12",1 Bed,1 Bath,50 m²
1598,"€395,000 ","Apartment 205, Beacon One, Sandyford, Dublin 18",2 Bed,2 Bath,74 m²
1599,"€349,950 ","7 Annagh Court, Blanchardstown, Dublin 15",3 Bed,2 Bath,135 m²
1600,"€875,000 ","7 Seacourt, Seafield Road East, Clontarf, Dublin 3",4 Bed,3 Bath,140 m²
1601,"€600,000 ","11 Marguerite Road, Glasnevin, D09H6N1, Dublin 9",4 Bed,1 Bath,126 m²
1602,"€279,000 ","5 Blackhall Court, Blackhall Place, Smithfield, Dublin 7",1 Bed,1 Bath,42 m²
1603,"€1,450,000 ","19 Grove Lawn, Malahide, Co. Dublin",8 Bed,8 Bath,487 m²
1604,"€220,000 ","2 Applewood Place, Applewood, Swords, Co. Dublin",1 Bed,1 Bath,52 m²
1605,"€250,000 ","83 Macroom Road, Coolock, Dublin 17",3 Bed,1 Bath,75 m²
1606,"€400,000 ","1 Whitworth Avenue, Drumcondra, Drumcondra, Dublin 3",2 Bed,1 Bath,60 m²
1607,"€500,000 ","32 Ivar Street, Stoneybatter, Dublin 7",2 Bed,1 Bath,82 m²
1608,"€595,000 ","47 Crumlin Road, Crumlin, Dublin 12",4 Bed,3 Bath,166 m²
1609,"€995,000 ","92 Bushy Park Road, Rathgar, Rathgar, Dublin 6",4 Bed,2 Bath,173 m²
1610,"€1,200,000 ","41 Orwell Place, Orwell Road, Rathgar, Dublin 6",3 Bed,3 Bath,130 m²
1611,"€295,000 ","Apartment 40, Burnell Court, Mayne River Avenue, Northern Cross",3 Bed,2 Bath,92 m²
1612,"€465,000 ","2 Roselawn, Ballydowd, Lucan, Co. Dublin",4 Bed,1 Bath,106 m²
1613,"€480,000 ","Apartment 20, Cloncurry House, Dublin 1",2 Bed,2 Bath,85 m²
1614,"€800,000 ","Cranford, Swords, Co. Dublin",5 Bed,3 Bath,248 m²
1615,"€595,000 ","1 Minnowbrook, Terenure Road West, Terenure, Dublin 6W",3 Bed,3 Bath,121 m²
1616,"€1,200,000 ","64 St Helens Road, Booterstown, Co. Dublin",4 Bed,3 Bath,175 m²
1617,"€575,000 ","105 Dorney Court, Shankill, Dublin 18",3 Bed,1 Bath,83 m²
1618,"€350,000 ","143 Sandyford View Blackglen Road Simons Ridge, Sandyford, Dublin 18",2 Bed,2 Bath,76 m²
1619,"€675,000 ","47 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",4 Bed,3 Bath,131 m²
1620,"€715,000 ","Ré¡th Luirc, Strifeland, Skerries, Co. Dublin",4 Bed,2 Bath,147 m²
1621,"€195,000 ","52B Aras Na Cluaine, Clondalkin, Dublin 22",2 Bed,2 Bath,84 m²
1622,"€695,000 ","46 Pine Copse Road, Dundrum, Dundrum, Dublin 14",4 Bed,2 Bath,120 m²
1623,"€235,000 ","Apartment 39, Virginia Hall, Belgard Square, Tallaght, Dublin 24",2 Bed,2 Bath,88 m²
1624,"€600,000 ","12 Shanowen Avenue, Santry, Santry, Dublin 9",3 Bed,1 Bath,92 m²
1625,"€220,000 ","48 Bolton Square, Dominick Street Lower, Dublin 1",1 Bed,1 Bath,31 m²
1626,"€865,000 ","56 Derrynane Gardens, Sandymount, Dublin 4",3 Bed,2 Bath,99 m²
1627,"€375,000 ","30 Tolka Road, Ballybough, Dublin 3",2 Bed,2 Bath,80 m²
1628,"€345,000 ","51 Foxborough Avenue, Lucan, Co. Dublin",3 Bed,1 Bath,84 m²
1629,"€350,000 ","4 Coleman Crescent, Lusk Village, Lusk, Co. Dublin",3 Bed,3 Bath,132 m²
1630,"€395,000 ","9 Ashton Court, Ashton Broc, Swords, Co. Dublin",3 Bed,3 Bath,101 m²
1631,"€570,000 ","23 Grange Crescent, Pottery Road, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,102 m²
1632,"€3,200,000 ","Residential Investment, Dartry, Dublin 6",9 Bed,9 Bath,470 m²
1633,"€325,000 ","58 Clonard Street, Balbriggan, Co. Dublin",3 Bed,2 Bath,105 m²
1634,"€525,000 ","61 Poddle Park, Kimmage, Dublin 12",3 Bed,2 Bath,105 m²
1635,"€199,000 ","2 Barnamore Park, Finglas South, Finglas, Dublin 11",3 Bed,2 Bath,88 m²
1636,"€385,000 ","32 Suir Road, Kilmainham, Kilmainham, Dublin 8",4 Bed,1 Bath,81 m²
1637,"€699,000 ","75 Ardmore Park, Dun Laoghaire, Co. Dublin",3 Bed,2 Bath,140 m²
1638,"€350,000 ","70A Huntstown Wood, Mulhuddart, Dublin 15",3 Bed,2 Bath,67 m²
1639,"€845,000 ","Apt 1 The Mews, Apt 1 The Mews, 51 Power's Court, Dublin 2",2 Bed,2 Bath,120 m²
1640,"€450,000 ","28 Carrickmount Drive, Churchtown, Churchtown, Dublin 14",3 Bed,1 Bath,79 m²
1641,"€3,000,000 ","Dún Rí, Cross Avenue, Blackrock, Co. Dublin",4 Bed,6 Bath,362 m²
1642,"€585,000 ","13 The Willows, Blackrock, Co. Dublin",3 Bed,2 Bath,95 m²
1643,"€650,000 ","554 North Circular Road, Dublin 1",3 Bed,1 Bath,145 m²
1644,"€795,000 ","67B Churchtown Road Upper Churchtown Dublin 14, Churchtown, Dublin 14",3 Bed,3 Bath,114 m²
1645,"€795,000 ","67A Churchtown Road Upper Churchtown Dublin 14, Churchtown, Dublin 14",3 Bed,3 Bath,112 m²
1646,"€380,000 ","Apartment 42, The Fairways, Portmarnock, Co. Dublin",2 Bed,2 Bath,88 m²
1647,"€220,000 ","33 Gleann Ribh, Lusk, Co. Dublin",2 Bed,2 Bath,72 m²
1648,"€279,000 ","13 Woodford Park, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,102 m²
1649,"€985,000 ","29 Dundela Park, Sandycove, Co. Dublin",4 Bed,2 Bath,171 m²
1650,"€1,350,000 ","6 Glenayr Road, Rathgar, Rathgar, Dublin 6",4 Bed,3 Bath,190 m²
1651,"€1,250,000 ","2 Monkstown Gate, Pakenham Road, Monkstown, Co. Dublin",3 Bed,3 Bath,166 m²
1652,"€375,000 ","61 Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",1 Bed,1 Bath,45 m²
1653,"€300,000 ","49 Pineview Avenue, Aylesbury, Aylesbury, Dublin 24",3 Bed,2 Bath,105 m²
1654,"€290,000 ","104 Lohunda Downs, Clonsilla, Dublin 15",1 Bed,1 Bath,85 m²
1655,"€1,850,000 ","31 Heidelberg, Ardilea, Clonskeagh, Dublin 14",4 Bed,4 Bath,302 m²
1656,"€995,000 ","21 Eden Park Avenue, Goatstown, Goatstown, Dublin 14",4 Bed,3 Bath,173 m²
1657,"€995,000 ","70 Blessington Street, Dublin 7",6 Bed,2 Bath,182 m²
1658,"€295,000 ","23 Riverside, Clondalkin, Dublin 22",2 Bed,2 Bath,98 m²
1659,"€360,000 ","Apartment 320, The Distillery Building, Distillery Road, Drumcondra, Dublin 3",2 Bed,2 Bath,70 m²
1660,"€645,000 ","12 Brennanstown Avenue, Cabinteely, Dublin 18",4 Bed,3 Bath,144 m²
1661,"€375,000 ","51 Castleheath, Malahide, Co. Dublin",2 Bed,2 Bath,64 m²
1662,"€1,500,000 ","Callary Cottage Mount Anville Road Mount Merrion, Mount Merrion, Co. Dublin",4 Bed,3 Bath,202 m²
1663,"€425,000 ","Apartment 92, Cremorne, Greenmount Road, Terenure, Dublin 6",2 Bed,1 Bath,75 m²
1664,"€325,000 ","Apartment 55, Brighton, Castle Court, Kilgobbin Wood, Sandyford, Dublin 18",2 Bed,2 Bath,56 m²
1665,"€450,000 ","Apartment 12, The Sycamores, Malahide, Co. Dublin",2 Bed,1 Bath,56 m²
1666,"€430,000 ","Apartment 21, Swift Hall, Castleknock, Dublin 15",2 Bed,2 Bath,103 m²
1667,"€285,000 ","Apt 1 Killiney Court Apartments, Seafield Road, Killiney, Co. Dublin",1 Bed,1 Bath,42 m²
1668,"€700,000 ","Apartment 5, Forbes Quay Apartments, Grand Canal Dock, Dublin 2",3 Bed,2 Bath,94 m²
1669,"€239,000 ","38 Sundale Close, Tallaght, Dublin 24",3 Bed,1 Bath,81 m²
1670,"€675,000 ","22 Clonmore Road Mount Merrion, Mount Merrion, Co. Dublin",3 Bed,1 Bath,91 m²
1671,"€495,000 ","Cluain Meala, 5 Camberley Elms, Churchtown, Dublin 14",2 Bed,2 Bath,76 m²
1672,"€465,000 ","13 Saint Malachy's Road, Glasnevin, Glasnevin, Dublin 11",2 Bed,1 Bath,77 m²
1673,"€345,000 ","Apartment 11, Saggart Lodge Court, Saggart, Co. Dublin",2 Bed,2 Bath,116 m²
1674,"€330,000 ","Apartment 14, Trinity Plaza, Dublin 2",1 Bed,1 Bath,46 m²
1675,"€475,000 ","23 Mount Symon Park, Clonsilla, Dublin 15",4 Bed,3 Bath,130 m²
1676,"€1,595,000 ","36 Mountpleasant Avenue Lower, Ranelagh, Dublin 6",4 Bed,3 Bath,245 m²
1677,"€475,000 ","6 Findlater Street Glasthule, Glasthule, Co. Dublin",2 Bed,1 Bath,47 m²
1678,"€495,000 ","62 Castleheath, Swords Road, Malahide, Co. Dublin",3 Bed,2 Bath,120 m²
1679,"€385,000 ","19 Meadow Court, Stillorgan Park, Stillorgan, Co. Dublin",2 Bed,2 Bath,80 m²
1680,"€950,000 ","31 The Drive, Cypress Downs, Templeogue, Dublin 6W",4 Bed,3 Bath,198 m²
1681,"€515,000 ","7 Llewellyn Way, Rathfarnham, Rathfarnham, Dublin 14",3 Bed,1 Bath,80 m²
1682,"€305,000 ","42 Cromcastle Avenue, Kilmore West, Kilmore, Dublin 5",4 Bed,1 Bath,96 m²
1683,"€295,000 ","Apartment 109, 35-38 Mountjoy Square South, Dublin 1",2 Bed,1 Bath,43 m²
1684,"€189,000 ","Apartment 45, The Academy, Park West, Dublin 12",1 Bed,1 Bath,50 m²
1685,"€400,000 ","Jabulani, 31 Windmill Road, Crumlin, Dublin 12",3 Bed,1 Bath,103 m²
1686,"€335,000 ","26 Hillcrest Green, Lucan, Co. Dublin",3 Bed,1 Bath,89 m²
1687,"€300,000 ","19 Woodford Villas, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,80 m²
1688,"€615,000 ","155 Ballyroan Road, Rathfarnham, Rathfarnham, Dublin 16",3 Bed,2 Bath,120 m²
1689,"€295,000 ","Saint Anthony, 18 Glin Road, Coolock, Dublin 5",3 Bed,1 Bath,84 m²
1690,"€295,000 ","124 Cashel Avenue, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,81 m²
1691,"€245,000 ","31 Clonuske Rise, Balbriggan, Co. Dublin",3 Bed,2 Bath,112 m²
1692,"€595,000 ","Borranstown, Ashbourne",4 Bed,1 Bath,149 m²
1693,"€390,000 ","66 Oxmantown Road, Dublin 7",2 Bed,1 Bath,69 m²
1694,"€279,950 ","Apartment 64, The Sycamore, Parkview, Stepaside, Dublin 18",1 Bed,1 Bath,53 m²
1695,"€860,000 ","Kemacre, Portrane Road, Donabate, Co. Dublin",4 Bed,3 Bath,158 m²
1696,"€430,000 ","1 The Anchorage, Robswalls, Malahide, Co. Dublin",2 Bed,2 Bath,82 m²
1697,"€850,000 ","13 Kincora Park, Clontarf, Dublin 3",4 Bed,3 Bath,145 m²
1698,"€210,000 ","24 Morrow House, The Coast, Baldoyle, Dublin 13",1 Bed,1 Bath,52 m²
1699,"€649,950 ","97A Beech Grove Cottages, Cabinteely, Dublin 18",3 Bed,3 Bath,113 m²
1700,"€675,000 ","5 Shenick Drive, Skerries, Co. Dublin",4 Bed,2 Bath,129 m²
1701,"€3,750,000 ","26 Elgin Road, Ballsbridge, Dublin 4",5 Bed,5 Bath,479 m²
1702,"€395,000 ","53 Glenshesk Road, Whitehall, Whitehall, Dublin 9",3 Bed,1 Bath,95 m²
1703,"€775,000 ","27 Hatch Place South City Centre Dublin 2, Dublin 2",2 Bed,4 Bath,151 m²
1704,"€595,000 ","2 Rear 93 Booterstown Avenue Booterstown, Booterstown, Co. Dublin",2 Bed,2 Bath,85 m²
1705,"€535,000 ","3 Sandyford Hall Drive, Sandyford, Dublin 18",3 Bed,1 Bath,102 m²
1706,"€575,000 ","43 Meadowbank, Bushy Park Road, Terenure, Dublin 6",3 Bed,3 Bath,90 m²
1707,"€545,000 ","1A Glenpark Road, Palmerstown, Dublin 20",4 Bed,2 Bath,117 m²
1708,"€374,950 ","Apartment 50, The Ash, Parkview, Stepaside, Dublin 18",2 Bed,2 Bath,84 m²
1709,"€450,000 ","11 Saint Patrick's Terrace, Donabate, Co. Dublin",2 Bed,2 Bath,114 m²
1710,"€495,000 ","8 Riverwood Square, Castleknock, Dublin 15",3 Bed,3 Bath,106 m²
1711,"€1,785,000 ","89 Saint Stephen's Green, Dublin 2",3 Bed,3 Bath,244 m²
1712,"€550,000 ","Apartment 20, Blackwater House, Dublin 1",3 Bed,2 Bath,93 m²
1713,"€245,000 ","485C Bluebell Avenue, Bluebell, Bluebell, Dublin 12",3 Bed,2 Bath,88 m²
1714,"€429,950 ","58 Eden Villas, Glasthule, Co. Dublin",2 Bed,1 Bath,64 m²
1715,"€625,000 ","90 Dollymount Park, Clontarf, Dollymount, Dublin 3",3 Bed,1 Bath,104 m²
1716,"€6,750,000 ","Dungriffan Sydney Parade Avenue Sandymount Dublin 4, Sandymount, Dublin 4",6 Bed,5 Bath,595 m²
1717,"€410,000 ","4 Latchford Court, Castaheany, Clonee, Dublin 15",3 Bed,4 Bath,116 m²
1718,"€550,000 ","2 Bere Haven Pilot View Harbour Road, Dalkey, Co. Dublin",2 Bed,2 Bath,74 m²
1719,"€230,000 ","Apartment 22, Floraville, Sarsfield Road, Inchicore, Dublin 8",2 Bed,1 Bath,56 m²
1720,"€210,000 ","Apartment 5, Rosebank View, Ninth Lock Road, Clondalkin, Dublin 22",2 Bed,2 Bath,67 m²
1721,"€450,000 ","96 Loreto Avenue, Rathfarnham, Dublin 14",2 Bed,1 Bath,80 m²
1722,"€495,000 ","15 Brookwood Lawn, Artane, Dublin 5",3 Bed,1 Bath,116 m²
1723,"€425,000 ","3 Darley Street, Harolds Cross, Harold's Cross, Dublin 6",2 Bed,1 Bath,60 m²
1724,"€330,000 ","35 The Willows, Monkstown Valley, Monkstown, Co. Dublin",1 Bed,1 Bath,45 m²
1725,"€495,000 ","71 Grange Park Road, Raheny, Dublin 5",4 Bed,2 Bath,146 m²
1726,"€475,000 ","Apartment 55, Hill of Down House, Dublin 1",2 Bed,2 Bath,91 m²
1727,"€515,000 ","53 Harbour Court, George's Place, Dun Laoghaire, Co. Dublin",2 Bed,2 Bath,72 m²
1728,"€350,000 ","Apartment 72, Castle Gate Apartments, Dublin 2",1 Bed,1 Bath,40 m²
1729,"€270,000 ","Apartment 6, Kearn's Court, Kearn's Place, Dublin 8",1 Bed,1 Bath,53 m²
1730,"€700,000 ","24 Orwell Road, Rathgar, Rathgar, Dublin 6",4 Bed,2 Bath,117 m²
1731,"€335,000 ","Apartment 47, Block 3, The Watermill, Bettyglen, Raheny, Dublin 5",2 Bed,2 Bath,63 m²
1732,"€4,750,000 ","Rathleigh, Military Road, Killiney, Co. Dublin",7 Bed,4 Bath,555 m²
1733,"€545,000 ","LOT 2, LOT 2, 87 Delwood Drive, Castleknock, Dublin 15",4 Bed,3 Bath,138 m²
1734,"€320,000 ","27 Boroimhe Hawthorns, Swords, Co. Dublin",3 Bed,3 Bath,106 m²
1735,"€450,000 ","145 Grianan Fidh, Aiken's Village, Sandyford, Dublin 18",3 Bed,3 Bath,125 m²
1736,"€895,000 ","19 Roganstown Golf and Country Club, Swords, Co. Dublin",5 Bed,3 Bath,252 m²
1737,"€300,000 ","89 Dunmanus Road, Cabra, Cabra, Dublin 7",2 Bed,1 Bath,62 m²
1738,"€550,000 ","398 Nutgrove Avenue, Churchtown, Churchtown, Dublin 14",3 Bed,1 Bath,80 m²
1739,"€975,000 ","4 Vesey Mews, Monkstown, Co. Dublin",3 Bed,2 Bath,103 m²
1740,"€525,000 ","47 Hollywoodrath Crescent, Hollystown, Dublin 15",4 Bed,3 Bath,138 m²
1741,"€535,000 ","17 Glencairn Walk, The Gallops, Leopardstown, Dublin 18",3 Bed,1 Bath,84 m²
1742,"€450,000 ","10 Shanowen Grove, Santry, Santry, Dublin 9",3 Bed,2 Bath,103 m²
1743,"€595,000 ","Apartment 2, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,50 m²
1744,"€595,000 ","Apartment 1, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,49 m²
1745,"€595,000 ","Apartment 3, 89 Saint Stephens Green, Dublin 2",1 Bed,1 Bath,50 m²
1746,"€1,650,000 ","Hillcrest, 24 Cambridge Terrace, Dun Laoghaire, Co. Dublin",6 Bed,3 Bath,292 m²
1747,"€360,000 ","Apartment 55, The Fairways, Portmarnock, Co. Dublin",2 Bed,2 Bath,78 m²
1748,"€290,000 ","Apartment 62, Castlegate Crescent, Adamstown, Co. Dublin",2 Bed,2 Bath,84 m²
1749,"€430,000 ","41 Red Arches Park, Baldoyle, Dublin 13",3 Bed,3 Bath,119 m²
1750,"€950,000 ","68 The Dunes, Portmarnock, Co. Dublin",5 Bed,3 Bath,224 m²
